Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Barton County, KS",Jun-17,$80K,6.70%,-15.90%,11,-15.40%,-15.40%,9,-35.70%,-18.20%,46,-6.10%,12.20%,112,26,22,,,
"Barton County, KS",Jul-17,$70K,-12.50%,-17.30%,13,18.20%,44.40%,10,11.10%,0.00%,44,-4.30%,7.30%,78,-34,-21,,,
"Barton County, KS",Aug-17,$70K,0.00%,-12.50%,11,-15.40%,-26.70%,22,120.00%,144.40%,54,22.70%,50.00%,74,-4,-62,,,
"Barton County, KS",Sep-17,$119K,70.20%,53.60%,7,-36.40%,-12.50%,7,-68.20%,-22.20%,54,0.00%,58.80%,134,60,68,,,
"Barton County, KS",Oct-17,$80K,-32.90%,-11.20%,11,57.10%,37.50%,13,85.70%,30.00%,54,0.00%,50.00%,85,-49,-9,,,
"Barton County, KS",Nov-17,$72K,-9.30%,15.20%,10,-9.10%,25.00%,8,-38.50%,-33.30%,55,1.90%,37.50%,137,52,42,,,
"Barton County, KS",Dec-17,$80K,10.30%,-38.50%,13,30.00%,44.40%,9,12.50%,28.60%,50,-9.10%,31.60%,141,4,47,,,
"Barton County, KS",Jan-18,$50K,-37.50%,-36.00%,7,-46.20%,0.00%,12,33.30%,-20.00%,55,10.00%,19.60%,100,-41,26,100.00%,,0.00%
"Barton County, KS",Feb-18,$110K,120.20%,83.30%,15,114.30%,7.10%,8,-33.30%,33.30%,47,-14.50%,20.50%,112,12,6,,,
"Barton County, KS",Mar-18,$95K,-14.00%,12.20%,7,-53.30%,16.70%,13,62.50%,85.70%,53,12.80%,32.50%,191,79,14,,,
"Barton County, KS",Apr-18,$156K,65.30%,85.60%,16,128.60%,33.30%,14,7.70%,-30.00%,49,-7.50%,4.30%,120,-71,6,,,
"Barton County, KS",May-18,$86K,-45.10%,14.50%,14,-12.50%,7.70%,19,35.70%,35.70%,52,6.10%,6.10%,82,-38,-4,,,
"Barton County, KS",Jun-18,$106K,23.50%,32.50%,12,-14.30%,9.10%,20,5.30%,122.20%,61,17.30%,32.60%,81,-1,-31,90.40%,,
"Barton County, KS",Jul-18,$114K,8.10%,63.70%,14,16.70%,7.70%,15,-25.00%,50.00%,62,1.60%,40.90%,67,-14,-11,,,
"Barton County, KS",Aug-18,$83K,-27.60%,18.60%,11,-21.40%,0.00%,6,-60.00%,-72.70%,58,-6.50%,7.40%,112,45,38,100.00%,,
"Barton County, KS",Sep-18,$91K,10.00%,-23.40%,10,-9.10%,42.90%,10,66.70%,42.90%,56,-3.40%,3.70%,105,-7,-29,,,
"Barton County, KS",Oct-18,$70K,-23.40%,-12.50%,13,30.00%,18.20%,17,70.00%,30.80%,60,7.10%,11.10%,111,6,26,,,
"Barton County, KS",Nov-18,$45K,-35.80%,-38.00%,9,-30.80%,-10.00%,13,-23.50%,62.50%,64,6.70%,16.40%,84,-27,-53,,,
"Barton County, KS",Dec-18,$85K,89.30%,6.40%,9,0.00%,-30.80%,10,-23.10%,11.10%,65,1.60%,30.00%,104,20,-37,,,
"Barton County, KS",Jan-19,$170K,99.90%,240.50%,5,-44.40%,-28.60%,14,40.00%,16.70%,75,15.40%,36.40%,236,132,136,,,
"Barton County, KS",Feb-19,$63K,-63.20%,-43.10%,9,80.00%,-40.00%,12,-14.30%,50.00%,78,4.00%,66.00%,132,-104,20,,,
"Barton County, KS",Mar-19,$82K,30.70%,-13.50%,18,100.00%,157.10%,17,41.70%,30.80%,76,-2.60%,43.40%,99,-33,-92,,,
"Barton County, KS",Apr-19,$87K,6.50%,-44.30%,11,-38.90%,-31.30%,19,11.80%,35.70%,83,9.20%,69.40%,162,63,42,,,
"Barton County, KS",May-19,$80K,-8.20%,-6.80%,9,-18.20%,-35.70%,22,15.80%,15.80%,95,14.50%,82.70%,99,-63,17,,,
"Barton County, KS",Jun-19,$72K,-9.70%,-31.90%,24,166.70%,100.00%,24,9.10%,20.00%,97,2.10%,59.00%,90,-9,9,,,
"Barton County, KS",Jul-19,$97K,34.70%,-15.10%,20,-16.70%,42.90%,27,12.50%,80.00%,101,4.10%,62.90%,99,9,32,,,
"Barton County, KS",Aug-19,$111K,14.20%,33.90%,26,30.00%,136.40%,18,-33.30%,200.00%,96,-5.00%,65.50%,63,-36,-49,,,
"Barton County, KS",Sep-19,$107K,-3.40%,17.50%,12,-53.80%,20.00%,27,50.00%,170.00%,112,16.70%,100.00%,99,36,-6,,,
"Barton County, KS",Oct-19,$130K,21.20%,85.80%,21,75.00%,61.50%,23,-14.80%,35.30%,110,-1.80%,83.30%,141,42,30,,,
"Barton County, KS",Nov-19,$132K,2.00%,195.00%,16,-23.80%,77.80%,20,-13.00%,53.80%,111,0.90%,73.40%,93,-48,9,,,
"Barton County, KS",Dec-19,$90K,-32.10%,5.80%,21,31.30%,133.30%,5,-75.00%,-50.00%,95,-14.40%,46.20%,91,-2,-13,,,
"Barton County, KS",Jan-20,$85K,-5.50%,-50.00%,11,-47.60%,120.00%,14,180.00%,0.00%,100,5.30%,33.30%,134,43,-102,,,
"Barton County, KS",Feb-20,$93K,9.40%,48.80%,15,36.40%,66.70%,25,78.60%,108.30%,110,10.00%,41.00%,134,0,2,,,
"Barton County, KS",Mar-20,$118K,26.80%,44.30%,25,66.70%,38.90%,22,-12.00%,29.40%,107,-2.70%,40.80%,209,75,110,,,
"Barton County, KS",Apr-20,$125K,5.90%,43.60%,25,0.00%,127.30%,24,9.10%,26.30%,106,-0.90%,27.70%,197,-12,35,,,
"Barton County, KS",May-20,$105K,-16.00%,31.30%,23,-8.00%,155.60%,26,8.30%,18.20%,109,2.80%,14.70%,92,-105,-7,,,
"Barton County, KS",Jun-20,$96K,-8.70%,32.70%,28,21.70%,16.70%,32,23.10%,33.30%,109,0.00%,12.40%,95,3,5,,,
"Barton County, KS",Jul-20,$89K,-7.00%,-8.40%,39,39.30%,95.00%,34,6.30%,25.90%,107,-1.80%,5.90%,90,-5,-9,,,
"Barton County, KS",Aug-20,$107K,20.20%,-3.60%,27,-30.80%,3.80%,25,-26.50%,38.90%,103,-3.70%,7.30%,75,-15,12,,,
"Barton County, KS",Sep-20,$105K,-1.90%,-2.10%,38,40.70%,216.70%,27,8.00%,0.00%,95,-7.80%,-15.20%,86,11,-13,,,
"Barton County, KS",Oct-20,$127K,21.40%,-1.90%,30,-21.10%,42.90%,26,-3.70%,13.00%,94,-1.10%,-14.50%,121,35,-20,,,
"Barton County, KS",Nov-20,$95K,-25.90%,-28.70%,21,-30.00%,31.30%,18,-30.80%,-10.00%,91,-3.20%,-18.00%,74,-47,-19,,,
"Barton County, KS",Dec-20,$107K,13.70%,19.50%,28,33.30%,33.30%,18,0.00%,260.00%,83,-8.80%,-12.60%,104,30,13,,,
"Barton County, KS",Jan-21,$120K,11.60%,41.10%,26,-7.10%,136.40%,15,-16.70%,7.10%,73,-12.00%,-27.00%,97,-7,-37,,,
"Barton County, KS",Feb-21,$110K,-8.30%,18.20%,20,-23.10%,33.30%,19,26.70%,-24.00%,71,-2.70%,-35.50%,112,15,-22,,,
"Barton County, KS",Mar-21,$94K,-15.00%,-20.70%,23,15.00%,-8.00%,27,42.10%,22.70%,76,7.00%,-29.00%,122,10,-87,,,
"Barton County, KS",Apr-21,$120K,28.20%,-4.00%,25,8.70%,0.00%,24,-11.10%,0.00%,74,-2.60%,-30.20%,77,-45,-120,,,
"Barton County, KS",May-21,$85K,-29.30%,-19.20%,32,28.00%,39.10%,41,70.80%,57.70%,83,12.20%,-23.90%,53,-24,-39,,,
"Barton County, KS",Jun-21,$127K,50.40%,33.10%,44,37.50%,57.10%,29,-29.30%,-9.40%,68,-18.10%,-37.60%,57,4,-38,,,
"Barton County, KS",Jul-21,$116K,-9.10%,30.20%,37,-15.90%,-5.10%,24,-17.20%,-29.40%,55,-19.10%,-48.60%,64,7,-26,,,
"Barton County, KS",Aug-21,$116K,-0.30%,7.90%,17,-54.10%,-37.00%,32,33.30%,28.00%,70,27.30%,-32.00%,54,-10,-21,,,
"Barton County, KS",Sep-21,$107K,-7.40%,2.00%,29,70.60%,-23.70%,21,-34.40%,-22.20%,64,-8.60%,-32.60%,59,5,-27,,,
"Barton County, KS",Oct-21,$106K,-1.00%,-16.90%,28,-3.40%,-6.70%,21,0.00%,-19.20%,57,-10.90%,-39.40%,56,-3,-65,,,
"Barton County, KS",Nov-21,$136K,28.30%,43.80%,30,7.10%,42.90%,21,0.00%,16.70%,48,-15.80%,-47.30%,70,14,-4,,,
"Barton County, KS",Dec-21,$134K,-1.10%,25.10%,16,-46.70%,-42.90%,18,-14.30%,0.00%,50,4.20%,-39.80%,54,-16,-50,,,
"Barton County, KS",Jan-22,$125K,-7.00%,4.30%,15,-6.30%,-42.30%,24,33.30%,60.00%,59,18.00%,-19.20%,73,19,-24,,,
"Barton County, KS",Feb-22,$115K,-8.00%,4.60%,25,66.70%,25.00%,24,0.00%,26.30%,58,-1.70%,-18.30%,62,-11,-50,,,
"Barton County, KS",Mar-22,$119K,3.80%,27.70%,28,12.00%,21.70%,27,12.50%,0.00%,57,-1.70%,-25.00%,60,-2,-62,,,
"Barton County, KS",Apr-22,$130K,8.80%,8.30%,20,-28.60%,-20.00%,26,-3.70%,8.30%,64,12.30%,-13.50%,71,11,-6,,,
"Barton County, KS",May-22,$150K,15.40%,76.90%,33,65.00%,3.10%,19,-26.90%,-53.70%,51,-20.30%,-38.60%,64,-7,11,,,
"Barton County, KS",Jun-22,$143K,-4.70%,12.10%,17,-48.50%,-61.40%,24,26.30%,-17.20%,57,11.80%,-16.20%,53,-11,-4,,,
"Barton County, KS",Jul-22,$86K,-40.00%,-26.10%,24,41.20%,-35.10%,22,-8.30%,-8.30%,55,-3.50%,0.00%,46,-7,-18,,,
"Barton County, KS",Aug-22,$147K,72.00%,27.60%,22,-8.30%,29.40%,18,-18.20%,-43.80%,50,-9.10%,-28.60%,61,15,7,,,
"Barton County, KS",Sep-22,$114K,-22.70%,6.50%,21,-4.50%,-27.60%,35,94.40%,66.70%,64,28.00%,0.00%,51,-10,-8,,,
"Barton County, KS",Oct-22,$127K,11.80%,20.30%,26,23.80%,-7.10%,18,-48.60%,-14.30%,56,-12.50%,-1.80%,43,-8,-13,,,
"Barton County, KS",Nov-22,$79K,-38.00%,-41.90%,17,-34.60%,-43.30%,21,16.70%,0.00%,57,1.80%,18.80%,50,7,-20,,,
"Barton County, KS",Dec-22,$129K,63.80%,-3.80%,12,-29.40%,-25.00%,16,-23.80%,-11.10%,61,7.00%,22.00%,54,4,0,,,
"Barton County, KS",Jan-23,$85K,-34.30%,-32.00%,11,-8.30%,-26.70%,13,-18.80%,-45.80%,59,-3.30%,0.00%,102,48,29,,,
"Barton County, KS",Feb-23,$167K,96.90%,45.60%,16,45.50%,-36.00%,22,69.20%,-8.30%,51,-13.60%,-12.10%,89,-13,27,,,
"Barton County, KS",Mar-23,$92K,-44.80%,-22.60%,18,12.50%,-35.70%,33,50.00%,22.20%,47,-7.80%,-17.50%,26,-63,-34,,,
"Barton County, KS",Apr-23,$120K,29.70%,-7.70%,23,27.80%,15.00%,33,0.00%,26.90%,46,-2.10%,-28.10%,17,-9,-54,,,
"Barton County, KS",May-23,$150K,25.00%,0.00%,35,52.20%,6.10%,30,-9.10%,57.90%,43,-6.50%,-15.70%,15,-2,-49,,,
"Barton County, KS",Jun-23,$127K,-15.40%,-11.30%,28,-20.00%,64.70%,26,-13.30%,8.30%,49,14.00%,-14.00%,9,-6,-44,,,
"Barton County, KS",Jul-23,$131K,3.70%,53.30%,16,-42.90%,-33.30%,25,-3.80%,13.60%,46,-6.10%,-16.40%,26,17,-20,,,
"Barton County, KS",Aug-23,$150K,14.10%,1.70%,29,81.30%,31.80%,31,24.00%,72.20%,54,17.40%,8.00%,30,4,-31,110.60%,,
"Barton County, KS",Sep-23,$168K,11.90%,47.10%,14,-51.70%,-33.30%,20,-35.50%,-42.90%,51,-5.60%,-20.30%,19,-11,-32,,,
"Barton County, KS",Oct-23,$127K,-24.40%,-0.40%,20,42.90%,-23.10%,15,-25.00%,-16.70%,43,-15.70%,-23.20%,19,0,-24,,,
"Barton County, KS",Nov-23,$117K,-7.50%,48.60%,18,-10.00%,5.90%,13,-13.30%,-38.10%,39,-9.30%,-31.60%,62,43,12,,,
"Barton County, KS",Dec-23,$131K,11.50%,1.20%,16,-11.10%,33.30%,9,-30.80%,-43.80%,34,-12.80%,-44.30%,26,-36,-28,,,
"Barton County, KS",Jan-24,$167K,27.50%,96.50%,15,-6.30%,36.40%,20,122.20%,53.80%,35,2.90%,-40.70%,77,51,-25,,,
"Barton County, KS",Feb-24,$105K,-37.10%,-37.30%,9,-40.00%,-43.80%,16,-20.00%,-27.30%,32,-8.60%,-37.30%,51,-26,-38,,,
"Barton County, KS",Mar-24,$139K,32.40%,50.40%,21,133.30%,16.70%,17,6.30%,-48.50%,33,3.10%,-29.80%,23,-28,-3,,,
"Barton County, KS",Apr-24,$155K,11.50%,29.30%,17,-19.00%,-26.10%,23,35.30%,-30.30%,26,-21.20%,-43.50%,9,-14,-8,,,
"Barton County, KS",May-24,$120K,-22.60%,-20.00%,21,23.50%,-40.00%,30,30.40%,0.00%,35,34.60%,-18.60%,44,35,29,92.10%,,
"Barton County, KS",Jun-24,$155K,29.20%,22.20%,17,-19.00%,-39.30%,24,-20.00%,-7.70%,33,-5.70%,-32.70%,15,-29,6,,,
"Basehor, KS",Jan-12,$147K,-20.40%,-11.30%,6,100.00%,200.00%,9,28.60%,350.00%,,,,85,-71,-271,,,
"Basehor, KS",Feb-12,$189K,28.40%,5.00%,4,-33.30%,300.00%,15,66.70%,66.70%,,,,155,70,84,,,
"Basehor, KS",Mar-12,$143K,-24.60%,-21.30%,11,175.00%,37.50%,11,-26.70%,37.50%,,,,91,-64,-60,,,
"Basehor, KS",Apr-12,$187K,30.90%,-6.70%,8,-27.30%,166.70%,16,45.50%,60.00%,,,,223,132,-68,,,
"Basehor, KS",May-12,$161K,-13.70%,-18.60%,7,-12.50%,16.70%,13,-18.80%,30.00%,,,,181,-42,-61,,,
"Basehor, KS",Jun-12,$189K,17.50%,1.50%,10,42.90%,25.00%,20,53.80%,53.80%,,,,153,-28,-118,,,
"Basehor, KS",Jul-12,$161K,-15.20%,-23.60%,10,0.00%,-9.10%,12,-40.00%,-14.30%,,,,90,-63,-86,,,
"Basehor, KS",Aug-12,$160K,-0.30%,24.00%,11,10.00%,120.00%,11,-8.30%,37.50%,,,,112,22,25,,,
"Basehor, KS",Sep-12,$198K,23.50%,20.50%,10,-9.10%,42.90%,18,63.60%,157.10%,,,,161,49,55,,,
"Basehor, KS",Oct-12,$163K,-17.50%,-12.40%,7,-30.00%,0.00%,12,-33.30%,140.00%,,,,117,-44,-72,,,
"Basehor, KS",Nov-12,$154K,-5.60%,-12.00%,10,42.90%,100.00%,9,-25.00%,-25.00%,,,,132,15,-6,,,
"Basehor, KS",Dec-12,$154K,0.00%,-16.80%,7,-30.00%,133.30%,4,-55.60%,-42.90%,,,,76,-56,-80,,,
"Basehor, KS",Jan-13,$115K,-25.30%,-21.90%,7,0.00%,16.70%,11,175.00%,22.20%,,,,111,35,26,,,
"Basehor, KS",Feb-13,$209K,81.80%,10.70%,6,-14.30%,50.00%,19,72.70%,26.70%,,,,178,67,23,,,
"Basehor, KS",Mar-13,$170K,-18.70%,19.20%,5,-16.70%,-54.50%,16,-15.80%,45.50%,,,,185,7,94,,,
"Basehor, KS",Apr-13,$202K,18.90%,8.30%,9,80.00%,12.50%,11,-31.30%,-31.30%,,,,219,34,-4,,,
"Basehor, KS",May-13,$180K,-10.90%,11.80%,13,44.40%,85.70%,12,9.10%,-7.70%,,,,106,-113,-75,,,
"Basehor, KS",Jun-13,$201K,11.40%,5.90%,5,-61.50%,-50.00%,20,66.70%,0.00%,,,,202,96,49,,,
"Basehor, KS",Jul-13,$205K,2.20%,27.70%,17,240.00%,70.00%,20,0.00%,66.70%,,,,126,-76,36,,,
"Basehor, KS",Aug-13,$245K,19.50%,53.10%,16,-5.90%,45.50%,13,-35.00%,18.20%,,,,163,37,51,,,
"Basehor, KS",Sep-13,$203K,-17.30%,2.50%,10,-37.50%,0.00%,7,-46.20%,-61.10%,,,,105,-58,-56,,,
"Basehor, KS",Oct-13,$203K,0.40%,24.80%,13,30.00%,85.70%,15,114.30%,25.00%,,,,149,44,32,,,
"Basehor, KS",Nov-13,$251K,23.60%,63.30%,7,-46.20%,-30.00%,12,-20.00%,33.30%,,,,255,106,123,,,
"Basehor, KS",Dec-13,$200K,-20.40%,29.80%,11,57.10%,57.10%,11,-8.30%,175.00%,,,,130,-125,54,,,
"Basehor, KS",Jan-14,$263K,31.50%,128.70%,5,-54.50%,-28.60%,29,163.60%,163.60%,,,,155,25,44,,,
"Basehor, KS",Feb-14,$194K,-26.20%,-7.20%,11,120.00%,83.30%,16,-44.80%,-15.80%,,,,134,-21,-44,,,
"Basehor, KS",Mar-14,$164K,-15.50%,-3.50%,14,27.30%,180.00%,19,18.80%,18.80%,,,,167,33,-18,,,
"Basehor, KS",Apr-14,$201K,22.60%,-0.50%,11,-21.40%,22.20%,22,15.80%,100.00%,,,,181,14,-38,,,
"Basehor, KS",May-14,$205K,1.80%,13.70%,13,18.20%,0.00%,22,0.00%,83.30%,,,,123,-58,17,,,
"Basehor, KS",Jun-14,$226K,10.50%,12.70%,12,-7.70%,140.00%,15,-31.80%,-25.00%,,,,206,83,4,,,
"Basehor, KS",Jul-14,$202K,-10.50%,-1.30%,12,0.00%,-29.40%,24,60.00%,20.00%,,,,178,-28,52,,,
"Basehor, KS",Aug-14,$222K,9.80%,-9.40%,15,25.00%,-6.30%,16,-33.30%,23.10%,,,,129,-49,-34,,,
"Basehor, KS",Sep-14,$196K,-11.70%,-3.20%,17,13.30%,70.00%,21,31.30%,200.00%,,,,193,64,88,,,
"Basehor, KS",Oct-14,$245K,25.00%,20.40%,14,-17.60%,7.70%,23,9.50%,53.30%,,,,195,2,46,,,
"Basehor, KS",Nov-14,$180K,-26.60%,-28.40%,16,14.30%,128.60%,16,-30.40%,33.30%,,,,165,-30,-90,,,
"Basehor, KS",Dec-14,$202K,12.30%,1.00%,13,-18.80%,18.20%,10,-37.50%,-9.10%,,,,226,61,96,,,
"Basehor, KS",Jan-15,$189K,-6.40%,-28.10%,10,-23.10%,100.00%,13,30.00%,-55.20%,,,,275,49,120,,,
"Basehor, KS",Feb-15,$224K,18.50%,15.40%,10,0.00%,-9.10%,14,7.70%,-12.50%,,,,140,-135,6,,,
"Basehor, KS",Mar-15,$209K,-6.80%,27.30%,15,50.00%,7.10%,33,135.70%,73.70%,,,,128,-12,-39,,,
"Basehor, KS",Apr-15,$185K,-11.40%,-8.00%,30,100.00%,172.70%,23,-30.30%,4.50%,,,,203,75,22,,,
"Basehor, KS",May-15,$207K,11.80%,1.10%,23,-23.30%,76.90%,32,39.10%,45.50%,,,,105,-98,-18,,,
"Basehor, KS",Jun-15,$227K,10.00%,0.70%,20,-13.00%,66.70%,12,-62.50%,-20.00%,,,,168,63,-38,,,
"Basehor, KS",Jul-15,$228K,0.00%,12.50%,17,-15.00%,41.70%,16,33.30%,-33.30%,,,,144,-24,-34,,,
"Basehor, KS",Aug-15,$239K,5.10%,7.70%,15,-11.80%,0.00%,15,-6.30%,-6.30%,,,,138,-6,9,,,
"Basehor, KS",Sep-15,$217K,-9.10%,10.90%,20,33.30%,17.60%,8,-46.70%,-61.90%,,,,175,37,-18,,,
"Basehor, KS",Oct-15,$210K,-3.40%,-14.30%,16,-20.00%,14.30%,8,0.00%,-65.20%,,,,196,21,1,,,
"Basehor, KS",Nov-15,$220K,4.90%,22.50%,10,-37.50%,-37.50%,8,0.00%,-50.00%,,,,226,30,61,,,
"Basehor, KS",Dec-15,$217K,-1.70%,7.20%,15,50.00%,15.40%,16,100.00%,60.00%,,,,211,-15,-15,,,
"Basehor, KS",Jan-16,$217K,0.20%,14.80%,9,-40.00%,-10.00%,23,43.80%,76.90%,,,,252,41,-23,,,
"Basehor, KS",Feb-16,$212K,-2.20%,-5.20%,16,77.80%,60.00%,13,-43.50%,-7.10%,,,,198,-54,58,,,
"Basehor, KS",Mar-16,$213K,0.40%,2.00%,15,-6.30%,0.00%,19,46.20%,-42.40%,,,,169,-29,41,,,
"Basehor, KS",Apr-16,$230K,7.80%,24.20%,16,6.70%,-46.70%,25,31.60%,8.70%,,,,188,19,-15,,,
"Basehor, KS",May-16,$239K,4.30%,15.80%,14,-12.50%,-39.10%,15,-40.00%,-53.10%,,,,211,23,106,,,
"Basehor, KS",Jun-16,$217K,-9.20%,-4.40%,24,71.40%,20.00%,8,-46.70%,-33.30%,,,,102,-109,-66,,,
"Basehor, KS",Jul-16,$226K,4.20%,-0.50%,16,-33.30%,-5.90%,25,212.50%,56.30%,,,,79,-23,-65,,,
"Basehor, KS",Aug-16,$275K,21.30%,14.90%,18,12.50%,20.00%,19,-24.00%,26.70%,,,,102,23,-36,,,
"Basehor, KS",Sep-16,$219K,-20.20%,0.90%,14,-22.20%,-30.00%,8,-57.90%,0.00%,,,,138,36,-37,,,
"Basehor, KS",Oct-16,$220K,0.30%,4.80%,13,-7.10%,-18.80%,16,100.00%,100.00%,,,,73,-65,-123,,,
"Basehor, KS",Nov-16,$205K,-6.80%,-7.00%,9,-30.80%,-10.00%,13,-18.80%,62.50%,,,,27,-46,-199,,,
"Basehor, KS",Dec-16,$235K,14.80%,8.70%,14,55.60%,-6.70%,5,-61.50%,-68.80%,,,,212,185,1,,,
"Basehor, KS",Jan-17,$227K,-3.40%,4.70%,12,-14.30%,33.30%,14,180.00%,-39.10%,,,,113,-99,-139,,,
"Basehor, KS",Feb-17,$222K,-2.30%,4.60%,11,-8.30%,-31.30%,21,50.00%,61.50%,,,,92,-21,-106,,,
"Basehor, KS",Mar-17,$237K,6.80%,11.40%,14,27.30%,-6.70%,29,38.10%,52.60%,,,,88,-4,-81,,,
"Basehor, KS",Apr-17,$224K,-5.80%,-2.70%,12,-14.30%,-25.00%,22,-24.10%,-12.00%,,,,67,-21,-121,,,
"Basehor, KS",May-17,$257K,14.80%,7.20%,24,100.00%,71.40%,23,4.50%,53.30%,,,,41,-26,-170,,,
"Basehor, KS",Jun-17,$288K,12.30%,32.60%,20,-16.70%,-16.70%,17,-26.10%,112.50%,,,,40,-1,-62,,,
"Basehor, KS",Jul-17,$260K,-9.80%,14.80%,21,5.00%,31.30%,18,5.90%,-28.00%,,,,58,18,-21,,,
"Basehor, KS",Aug-17,$240K,-7.90%,-12.80%,21,0.00%,16.70%,25,38.90%,31.60%,,,,56,-2,-46,,,
"Basehor, KS",Sep-17,$222K,-7.30%,1.20%,13,-38.10%,-7.10%,14,-44.00%,75.00%,,,,61,5,-77,,,
"Basehor, KS",Oct-17,$290K,30.40%,31.60%,15,15.40%,15.40%,6,-57.10%,-62.50%,,,,139,78,66,,,
"Basehor, KS",Nov-17,$290K,0.30%,41.70%,18,20.00%,100.00%,14,133.30%,7.70%,,,,121,-18,94,,,
"Basehor, KS",Dec-17,$265K,-8.70%,12.70%,14,-22.20%,0.00%,14,0.00%,180.00%,,,,62,-59,-150,,,
"Basehor, KS",Jan-18,$207K,-22.20%,-9.10%,10,-28.60%,-16.70%,11,-21.40%,-21.40%,,,,71,9,-42,,,
"Basehor, KS",Feb-18,$275K,32.90%,23.60%,17,70.00%,54.50%,17,54.50%,-19.00%,,,,112,41,20,,,
"Basehor, KS",Mar-18,$242K,-11.90%,2.00%,13,-23.50%,-7.10%,29,70.60%,0.00%,,,,45,-67,-43,,,
"Basehor, KS",Apr-18,$305K,26.00%,36.40%,13,0.00%,8.30%,36,24.10%,63.60%,,,,49,4,-18,,,
"Basehor, KS",May-18,$232K,-24.00%,-9.70%,19,46.20%,-20.80%,8,-77.80%,-65.20%,,,,25,-24,-16,,,
"Basehor, KS",Jun-18,$258K,11.40%,-10.40%,20,5.30%,0.00%,29,262.50%,70.60%,,,,84,59,44,,,
"Basehor, KS",Jul-18,$269K,4.00%,3.30%,16,-20.00%,-23.80%,18,-37.90%,0.00%,,,,79,-5,21,,,
"Basehor, KS",Aug-18,$232K,-13.70%,-3.20%,19,18.80%,-9.50%,23,27.80%,-8.00%,,,,34,-45,-22,,,
"Basehor, KS",Sep-18,$267K,15.30%,20.40%,16,-15.80%,23.10%,22,-4.30%,57.10%,,,,45,11,-16,,,
"Basehor, KS",Oct-18,$232K,-13.10%,-19.80%,20,25.00%,33.30%,13,-40.90%,116.70%,,,,90,45,-49,,,
"Basehor, KS",Nov-18,$273K,17.50%,-6.00%,20,0.00%,11.10%,14,7.70%,0.00%,,,,46,-44,-75,,,
"Basehor, KS",Dec-18,$324K,18.70%,22.10%,12,-40.00%,-14.30%,9,-35.70%,-35.70%,,,,163,117,101,,,
"Basehor, KS",Jan-19,$260K,-19.80%,25.90%,7,-41.70%,-30.00%,17,88.90%,54.50%,,,,47,-116,-24,,,
"Basehor, KS",Feb-19,$264K,1.50%,-3.80%,13,85.70%,-23.50%,15,-11.80%,-11.80%,,,,55,8,-57,,,
"Basehor, KS",Mar-19,$291K,10.20%,20.20%,26,100.00%,100.00%,17,13.30%,-41.40%,,,,74,19,29,,,
"Basehor, KS",Apr-19,$319K,9.50%,4.40%,14,-46.20%,7.70%,34,100.00%,-5.60%,,,,141,67,92,,,
"Basehor, KS",May-19,$278K,-12.80%,19.80%,16,14.30%,-15.80%,21,-38.20%,162.50%,,,,28,-113,3,,,
"Basehor, KS",Jun-19,$280K,0.80%,8.40%,24,50.00%,20.00%,24,14.30%,-17.20%,,,,59,31,-25,,,
"Basehor, KS",Jul-19,$294K,5.00%,9.50%,25,4.20%,56.30%,34,41.70%,88.90%,,,,19,-40,-60,,,
"Basehor, KS",Aug-19,$272K,-7.50%,17.30%,26,4.00%,36.80%,29,-14.70%,26.10%,,,,37,18,3,,,
"Basehor, KS",Sep-19,$317K,16.50%,18.60%,15,-42.30%,-6.30%,14,-51.70%,-36.40%,,,,31,-6,-14,,,
"Basehor, KS",Oct-19,$310K,-2.20%,33.40%,18,20.00%,-10.00%,15,7.10%,15.40%,,,,38,7,-52,,,
"Basehor, KS",Nov-19,$299K,-3.70%,9.40%,12,-33.30%,-40.00%,12,-20.00%,-14.30%,,,,91,53,45,,,
"Basehor, KS",Dec-19,$297K,-0.70%,-8.50%,19,58.30%,58.30%,4,-66.70%,-55.60%,,,,41,-50,-122,,,
"Basehor, KS",Jan-20,$295K,-0.50%,13.60%,5,-73.70%,-28.60%,21,425.00%,23.50%,,,,89,48,42,,,
"Basehor, KS",Feb-20,$311K,5.30%,17.80%,16,220.00%,23.10%,21,0.00%,40.00%,,,,113,24,58,,,
"Basehor, KS",Mar-20,$280K,-10.00%,-3.80%,23,43.80%,-11.50%,28,33.30%,64.70%,,,,134,21,60,,,
"Basehor, KS",Apr-20,$294K,5.10%,-7.70%,23,0.00%,64.30%,21,-25.00%,-38.20%,,,,55,-79,-86,,,
"Basehor, KS",May-20,$307K,4.40%,10.60%,24,4.30%,50.00%,17,-19.00%,-19.00%,,,,39,-16,11,,,
"Basehor, KS",Jun-20,$295K,-3.90%,5.40%,19,-20.80%,-20.80%,18,5.90%,-25.00%,,,,5,-34,-54,,,
"Basehor, KS",Jul-20,$305K,3.40%,3.80%,34,78.90%,36.00%,26,44.40%,-23.50%,,,,107,102,88,,,
"Basehor, KS",Aug-20,$305K,0.00%,12.10%,29,-14.70%,11.50%,36,38.50%,24.10%,,,,86,-21,49,,,
