Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"New Salem, ND",Jun-22,$251K,79.40%,,2,-33.30%,,,,,2,-50.00%,,109,-85,,96.80%,2.50%,
"New Salem, ND",Jul-22,$143K,-43.20%,45.40%,2,0.00%,100.00%,3,,200.00%,3,50.00%,-40.00%,55,-54,-149,101.00%,4.20%,
"New Salem, ND",Aug-22,$33K,-76.80%,-80.60%,1,-50.00%,0.00%,2,-33.30%,-33.30%,4,33.30%,-42.90%,23,-32,-42,94.30%,-6.70%,-2.90%
"New Salem, ND",Sep-22,$210K,536.40%,82.80%,1,0.00%,0.00%,3,50.00%,200.00%,6,50.00%,-14.30%,52,29,-33,97.70%,3.40%,
"New Salem, ND",Oct-22,$211K,0.20%,91.80%,3,200.00%,-25.00%,,,,3,-50.00%,-57.10%,79,27,0,98.40%,0.70%,2.50%
"New Salem, ND",Nov-22,$178K,-15.40%,-14.20%,1,-66.70%,-50.00%,,,,2,-33.30%,-66.70%,49,-30,-15,97.50%,-0.90%,-3.70%
"New Salem, ND",Jan-23,$95K,,18.20%,1,,-50.00%,1,,,2,,-50.00%,127,,-16,86.70%,,-1.90%
"New Salem, ND",Mar-23,$225K,,-29.70%,1,,0.00%,2,,-33.30%,4,,-42.90%,49,,-61,,,
"New Salem, ND",May-23,$150K,,7.20%,4,,33.30%,1,,-50.00%,3,,-25.00%,63,,-131,92.30%,,-2.00%
"New Salem, ND",Jun-23,$224K,49.40%,-10.80%,1,-75.00%,-50.00%,1,0.00%,,3,0.00%,50.00%,107,44,-2,93.40%,1.10%,-3.40%
"New Salem, ND",Aug-23,$122K,,268.80%,2,,100.00%,2,,0.00%,7,,75.00%,77,,54,99.30%,,5.00%
"New Salem, ND",Sep-23,$183K,50.00%,-13.10%,2,0.00%,100.00%,1,-50.00%,-66.70%,6,-14.30%,0.00%,54,-23,2,100.30%,1.10%,2.70%
"New Salem, ND",Oct-23,$75K,-59.00%,-64.40%,1,-50.00%,-66.70%,3,200.00%,,8,33.30%,166.70%,45,-9,-34,,,
"New Salem, ND",Nov-23,$200K,167.00%,12.40%,2,100.00%,100.00%,1,-66.70%,,7,-12.50%,250.00%,120,75,71,100.00%,,2.50%
"New Salem, ND",Dec-23,$163K,-18.80%,,3,50.00%,,,,,4,-42.90%,,52,-68,,99.60%,-0.40%,
"New Salem, ND",Jan-24,$199K,22.50%,108.60%,1,-66.70%,0.00%,1,,0.00%,4,0.00%,100.00%,99,47,-28,100.00%,0.40%,13.30%
"New Salem, ND",Mar-24,$200K,,-11.10%,1,,0.00%,,,,3,,-25.00%,113,,64,95.70%,,
"New Salem, ND",Apr-24,$65K,-67.50%,,1,0.00%,,2,,,2,-33.30%,,255,142,,92.90%,-2.80%,
"New Salem, ND",Jun-24,$190K,,-15.20%,2,,100.00%,2,,100.00%,4,,33.30%,60,,-47,100.00%,,6.60%
North Dakota,Jun-13,$61K,-57.90%,-25.60%,1,0.00%,0.00%,1,0.00%,,2,0.00%,100.00%,36,-349,-846,94.00%,-3.30%,-15.30%
North Dakota,Aug-13,$121K,-12.70%,0.80%,4,300.00%,300.00%,6,-14.30%,,17,6.30%,325.00%,85,14,-252,97.00%,-3.00%,6.40%
North Dakota,Dec-13,$117K,40.50%,296.80%,2,-33.30%,100.00%,7,133.30%,600.00%,18,12.50%,500.00%,113,4,-53,95.40%,4.80%,13.30%
North Dakota,Apr-14,$74K,10.70%,-25.90%,7,0.00%,16.70%,9,28.60%,0.00%,34,3.00%,61.90%,76,-17,-8,98.80%,3.40%,-2.30%
North Dakota,May-14,$87K,8.60%,-9.50%,4,-60.00%,-42.90%,20,66.70%,53.80%,65,30.00%,116.70%,144,66,73,94.70%,-4.00%,0.90%
North Dakota,Jun-14,$221K,0.60%,41.20%,150,22.00%,1775.00%,131,-12.70%,1090.90%,391,-5.60%,551.70%,76,-4,1,98.20%,0.50%,-0.10%
North Dakota,Jul-14,$249K,12.40%,128.40%,145,-3.30%,2316.70%,142,8.40%,373.30%,387,-1.00%,383.80%,73,-3,-10,98.50%,0.20%,-1.60%
North Dakota,Aug-14,$135K,29.60%,31.50%,10,-33.30%,11.10%,16,45.50%,0.00%,63,10.50%,28.60%,80,-14,-8,94.80%,0.40%,1.40%
North Dakota,Sep-14,$74K,-33.50%,-46.50%,8,0.00%,100.00%,5,-50.00%,0.00%,25,-10.70%,-3.80%,88,31,10,97.90%,9.30%,1.40%
North Dakota,Oct-14,$95K,-23.70%,-5.90%,11,-21.40%,-42.10%,11,-15.40%,-26.70%,68,-11.70%,11.50%,123,32,3,94.50%,-6.60%,-1.00%
North Dakota,Nov-14,$241K,49.70%,120.10%,54,22.70%,184.20%,36,-7.70%,33.30%,244,-10.30%,51.60%,114,29,-13,95.40%,0.00%,3.50%
North Dakota,Dec-14,$239K,8.80%,117.10%,109,-2.70%,354.20%,47,-40.50%,67.90%,265,-20.70%,82.80%,87,7,-52,97.90%,0.50%,3.80%
North Dakota,Jan-15,$89K,-46.00%,-13.90%,3,-50.00%,-25.00%,3,0.00%,-66.70%,29,-6.50%,-31.00%,154,47,54,94.60%,-1.00%,-0.30%
North Dakota,Feb-15,$208K,-4.90%,25.10%,84,-9.70%,740.00%,131,20.20%,114.80%,406,12.50%,36.20%,112,5,-7,97.10%,-0.30%,0.00%
North Dakota,Mar-15,$228K,3.10%,69.80%,83,0.00%,453.30%,148,13.00%,8.80%,514,13.70%,38.20%,97,-2,-5,96.60%,-0.20%,0.90%
North Dakota,Apr-15,$229K,3.00%,48.20%,166,35.00%,564.00%,252,17.80%,20.60%,792,10.90%,12.70%,79,-32,-33,98.30%,2.40%,-0.10%
North Dakota,May-15,$235K,6.70%,6.90%,212,19.10%,0.00%,250,-6.70%,2.50%,862,4.10%,10.10%,82,-4,-1,97.60%,-0.40%,-0.40%
North Dakota,Jun-15,$235K,2.90%,6.10%,382,30.80%,13.40%,343,-1.20%,-9.30%,"1,141",-4.10%,-0.60%,76,-6,0,97.70%,0.20%,1.10%
North Dakota,Jul-15,$238K,1.40%,0.80%,359,-6.50%,-5.30%,359,2.30%,0.00%,"1,172",-1.30%,2.00%,85,9,5,88.00%,-9.70%,-9.70%
North Dakota,Aug-15,$229K,-3.80%,5.30%,314,-11.50%,-2.50%,312,-10.60%,-7.40%,"1,143",-0.80%,1.00%,76,-10,4,97.20%,9.20%,-0.30%
North Dakota,Sep-15,$227K,-2.30%,4.10%,304,-1.60%,-11.10%,289,-6.50%,-22.30%,"1,102",-3.60%,-5.90%,79,2,-3,97.50%,0.10%,5.00%
North Dakota,Oct-15,$216K,-4.10%,-1.40%,274,-11.30%,-25.50%,259,-12.80%,-8.80%,"1,121",-1.60%,3.00%,98,19,17,97.20%,-0.30%,-0.40%
North Dakota,Nov-15,$226K,3.20%,-2.10%,240,-9.10%,-16.70%,192,-25.00%,3.80%,"1,051",-5.10%,8.00%,90,-8,9,97.20%,-0.10%,-0.50%
North Dakota,Dec-15,$221K,-2.00%,-5.50%,242,4.30%,-26.20%,138,-27.70%,-7.40%,921,-11.40%,21.30%,103,15,10,97.40%,0.50%,-0.80%
North Dakota,Jan-16,$206K,-7.00%,-0.50%,153,-35.20%,-14.00%,238,73.70%,3.90%,982,7.70%,21.40%,114,12,6,96.20%,-1.30%,-1.80%
North Dakota,Feb-16,$221K,6.70%,6.60%,171,11.00%,-5.50%,252,5.40%,3.30%,"1,021",7.70%,18.20%,111,-3,11,97.00%,0.70%,0.50%
North Dakota,Mar-16,$227K,2.50%,6.70%,204,21.40%,1.00%,296,19.40%,-10.60%,"1,096",7.50%,11.70%,125,11,27,96.40%,-0.50%,0.00%
North Dakota,Apr-16,$225K,-2.00%,1.70%,247,26.00%,-3.90%,331,14.10%,-10.80%,"1,149",6.60%,7.20%,98,-22,20,98.00%,1.70%,-0.20%
North Dakota,May-16,$237K,5.70%,1.90%,276,9.50%,-2.50%,373,12.30%,9.40%,"1,260",8.40%,9.40%,96,-4,17,97.50%,-0.50%,-0.20%
North Dakota,Jun-16,$226K,-3.60%,-4.80%,339,21.50%,-10.30%,330,-13.80%,-4.10%,"1,329",-1.80%,15.10%,92,-7,17,97.10%,-0.40%,-0.70%
North Dakota,Jul-16,$227K,0.80%,-5.30%,307,-9.20%,-11.50%,306,-5.30%,-11.80%,"1,240",-1.20%,13.00%,92,-2,9,96.60%,-0.40%,8.70%
North Dakota,Aug-16,$211K,-6.90%,-10.10%,321,3.20%,5.60%,288,-7.70%,-4.00%,"1,213",-3.10%,12.20%,91,-2,17,96.60%,0.00%,-0.80%
North Dakota,Sep-16,$222K,5.80%,-2.10%,332,1.80%,9.60%,287,-3.00%,0.30%,"1,186",-4.20%,11.00%,102,10,23,98.60%,2.00%,1.00%
North Dakota,Oct-16,$221K,-1.20%,2.20%,282,-14.00%,7.20%,229,-19.60%,-9.80%,"1,108",-6.00%,5.70%,95,-6,-3,96.90%,-1.70%,-0.40%
North Dakota,Nov-16,$214K,-1.60%,-5.10%,264,-7.00%,13.80%,171,-25.00%,-6.60%,"1,006",-9.00%,1.00%,104,8,15,95.80%,-1.10%,-1.30%
North Dakota,Dec-16,$222K,2.90%,1.30%,240,-5.90%,-0.80%,99,-42.40%,-28.30%,908,-13.90%,-1.70%,108,5,5,96.50%,0.70%,-0.70%
North Dakota,Jan-17,$214K,-3.00%,4.00%,164,-31.10%,6.50%,230,132.30%,-4.20%,958,6.30%,-3.00%,120,15,6,95.90%,-0.60%,-0.40%
North Dakota,Feb-17,$214K,0.20%,-3.40%,153,-3.80%,-8.90%,213,-2.30%,-13.80%,927,5.50%,-7.20%,120,-4,10,96.80%,1.00%,-0.20%
North Dakota,Mar-17,$221K,3.80%,-3.40%,237,54.90%,19.70%,324,51.40%,11.00%,"1,000",8.30%,-7.00%,113,-12,-9,97.30%,0.50%,0.60%
North Dakota,Apr-17,$218K,-0.50%,-2.50%,201,-16.60%,-20.20%,330,-2.10%,-3.80%,"1,200",9.90%,-1.30%,105,-10,5,97.30%,-0.10%,-0.70%
North Dakota,May-17,$228K,5.30%,-4.50%,356,74.50%,31.90%,409,26.20%,9.40%,"1,233",3.40%,-6.90%,94,-10,-4,97.80%,0.40%,0.20%
North Dakota,Jun-17,$224K,-1.10%,-0.80%,372,3.00%,10.10%,414,-1.00%,24.30%,"1,306",2.50%,-1.70%,85,-10,-8,98.20%,0.60%,1.20%
North Dakota,Jul-17,$218K,-1.90%,-1.90%,327,-13.30%,0.90%,319,-21.00%,0.00%,"1,258",-2.50%,-2.90%,83,-1,-13,98.60%,0.40%,2.20%
North Dakota,Aug-17,$226K,2.00%,7.90%,376,15.00%,14.60%,368,10.80%,20.30%,"1,295",-1.50%,-0.30%,89,6,-5,95.90%,-2.70%,-0.70%
North Dakota,Sep-17,$216K,-2.90%,-3.20%,334,-11.20%,0.60%,285,-20.80%,-0.70%,"1,195",-3.60%,-0.50%,95,3,-6,92.50%,-3.40%,-6.20%
North Dakota,Oct-17,$216K,-0.60%,-1.70%,301,-9.10%,5.60%,268,-3.90%,17.00%,"1,144",-2.90%,3.00%,95,0,0,98.40%,6.00%,1.60%
North Dakota,Nov-17,$219K,0.40%,0.80%,287,-3.40%,11.20%,179,-34.20%,4.70%,"1,054",-9.80%,0.20%,102,8,-2,96.40%,-1.50%,0.50%
North Dakota,Dec-17,$210K,-3.30%,-3.80%,253,-14.50%,2.80%,150,-18.00%,45.60%,982,-9.40%,6.90%,105,4,-2,116.80%,20.50%,20.70%
North Dakota,Jan-18,$218K,3.30%,2.10%,178,-29.10%,6.60%,251,74.30%,8.70%,"1,033",7.50%,7.00%,118,17,-5,91.90%,-25.80%,-4.00%
North Dakota,Feb-18,$215K,-1.80%,1.30%,157,-8.70%,1.30%,242,0.00%,12.00%,"1,069",8.50%,9.40%,121,1,1,97.50%,6.20%,0.80%
North Dakota,Mar-18,$231K,9.80%,6.20%,289,76.20%,17.50%,339,35.60%,-0.30%,"1,162",3.80%,5.00%,120,-3,4,98.70%,0.40%,1.50%
North Dakota,Apr-18,$211K,-7.30%,-1.90%,260,-12.80%,24.40%,390,14.70%,14.70%,"1,314",10.10%,6.30%,109,-13,3,98.00%,0.10%,0.70%
North Dakota,May-18,$227K,4.20%,0.30%,407,57.10%,12.40%,473,11.60%,3.70%,"1,671",3.00%,9.30%,110,-2,16,97.60%,-0.70%,-0.10%
North Dakota,Jun-18,$226K,-0.20%,2.30%,431,11.10%,12.80%,371,-16.80%,-13.30%,"1,341",-5.30%,-2.00%,88,-15,1,96.90%,-0.60%,-1.30%
North Dakota,Jul-18,$219K,-3.20%,0.00%,358,-15.40%,8.80%,358,0.00%,9.80%,"1,305",0.20%,1.10%,92,5,9,97.20%,0.30%,-1.40%
North Dakota,Aug-18,$224K,1.90%,-0.80%,401,12.60%,7.20%,332,-4.00%,-8.00%,"1,226",-5.30%,-3.50%,87,-7,-5,96.50%,-0.60%,0.60%
North Dakota,Sep-18,$214K,-3.30%,-0.10%,326,-22.70%,-4.70%,272,-22.30%,-7.20%,"1,217",-4.80%,-3.80%,99,10,2,96.00%,-0.40%,3.60%
North Dakota,Oct-18,$223K,2.80%,3.80%,321,0.00%,4.20%,313,18.10%,12.60%,"1,189",-0.30%,-2.50%,95,-5,0,97.00%,1.10%,-1.50%
North Dakota,Nov-18,$209K,-8.60%,-5.10%,331,-1.50%,13.00%,218,-35.50%,10.10%,"1,273",-8.90%,-6.20%,110,10,4,95.80%,-1.20%,-0.50%
North Dakota,Dec-18,$198K,-3.90%,-5.00%,238,-23.20%,-4.40%,127,-37.40%,-13.00%,958,-10.60%,-1.90%,101,-4,-1,96.40%,0.40%,-20.30%
North Dakota,Jan-19,$206K,2.10%,-6.00%,170,-24.10%,-1.20%,279,125.00%,15.30%,994,11.60%,1.90%,113,14,-6,96.80%,0.40%,4.60%
North Dakota,Feb-19,$226K,8.10%,4.40%,170,-7.60%,10.40%,232,-20.80%,-12.50%,"1,228",4.60%,-9.00%,233,113,114,96.60%,-0.50%,-2.40%
North Dakota,Mar-19,$233K,8.70%,2.10%,251,52.10%,-14.00%,290,35.50%,-13.70%,"1,124",2.60%,-3.40%,116,-5,-5,96.90%,0.50%,-1.10%
North Dakota,Apr-19,$221K,-3.60%,1.70%,304,11.80%,17.40%,475,52.20%,10.20%,"1,499",11.50%,-7.90%,128,8,17,96.60%,-0.40%,-1.90%
North Dakota,May-19,$226K,2.50%,-1.50%,441,44.60%,9.40%,538,10.90%,13.50%,"1,616",6.50%,-4.40%,142,13,33,97.80%,1.10%,0.20%
North Dakota,Jun-19,$229K,2.50%,0.20%,427,-5.30%,-9.50%,508,-9.40%,25.70%,"1,743",4.20%,6.40%,142,0,50,97.80%,0.30%,0.70%
North Dakota,Jul-19,$231K,-0.20%,4.10%,490,18.10%,28.30%,463,-6.70%,21.80%,"1,679",-0.90%,6.50%,164,22,68,97.50%,-0.40%,0.40%
North Dakota,Aug-19,$229K,-0.40%,0.30%,478,-4.80%,3.90%,421,-9.70%,11.70%,"1,655",-3.10%,9.50%,84,-78,-11,97.20%,-0.10%,0.50%
North Dakota,Sep-19,$223K,-3.40%,1.90%,403,-14.80%,18.50%,358,-15.60%,27.90%,"1,618",-3.20%,11.60%,96,4,-5,98.00%,0.60%,2.10%
North Dakota,Oct-19,$232K,4.20%,3.70%,415,3.20%,19.60%,336,-6.40%,-1.80%,"1,505",-6.20%,4.80%,92,4,-7,96.80%,-1.20%,-0.40%
North Dakota,Nov-19,$233K,0.70%,12.40%,337,-18.80%,-1.70%,233,-29.40%,5.40%,"1,388",-6.70%,6.70%,96,4,-14,97.40%,0.70%,1.60%
North Dakota,Dec-19,$218K,-6.00%,9.30%,324,-3.00%,26.10%,188,-17.50%,33.30%,"1,222",-10.20%,5.10%,110,15,-1,96.70%,-0.80%,0.50%
North Dakota,Jan-20,$230K,2.10%,9.40%,235,-24.20%,27.00%,312,74.30%,3.70%,"1,234",6.00%,1.90%,109,1,-12,97.60%,0.70%,0.70%
North Dakota,Feb-20,$233K,2.40%,6.40%,229,-2.60%,25.80%,310,-0.60%,28.10%,"1,336",5.90%,3.80%,127,16,-99,97.50%,0.10%,1.20%
North Dakota,Mar-20,$222K,-4.80%,-4.60%,290,27.20%,11.50%,414,29.80%,34.40%,"1,480",8.80%,13.00%,214,86,94,97.40%,-0.10%,0.30%
North Dakota,Apr-20,$218K,-3.40%,-1.10%,291,2.10%,-4.90%,383,-7.50%,-18.70%,"1,544",5.00%,4.70%,120,-96,-9,98.00%,0.40%,1.30%
North Dakota,May-20,$221K,2.90%,-1.80%,312,4.30%,-30.20%,578,45.60%,5.50%,"1,856",14.60%,13.20%,168,47,27,97.60%,-0.30%,-0.20%
North Dakota,Jun-20,$238K,9.60%,4.10%,480,48.10%,12.10%,516,-11.00%,1.20%,"1,919",1.30%,9.50%,104,-64,-38,97.50%,-0.10%,-0.30%
North Dakota,Jul-20,$232K,-2.10%,1.20%,542,13.20%,6.30%,479,-8.40%,1.10%,"1,864",-3.60%,7.60%,135,33,-27,98.00%,0.30%,0.60%
North Dakota,Aug-20,$242K,3.70%,6.50%,531,-1.70%,9.30%,471,-0.80%,9.80%,"1,839",-1.70%,9.10%,170,33,80,98.60%,0.60%,1.30%
North Dakota,Sep-20,$225K,-7.00%,1.70%,540,2.30%,33.30%,445,-5.30%,23.30%,"1,707",-5.90%,5.40%,94,-70,4,97.20%,-1.40%,-0.70%
North Dakota,Oct-20,$230K,3.20%,0.90%,506,-7.80%,19.30%,395,-12.80%,16.50%,"1,639",-6.30%,6.80%,134,40,42,97.20%,0.00%,0.50%
North Dakota,Nov-20,$234K,0.90%,1.00%,406,-18.00%,19.10%,274,-28.80%,17.60%,"1,484",-7.50%,5.60%,167,32,70,97.80%,0.60%,0.50%
North Dakota,Dec-20,$235K,-0.20%,8.20%,462,13.20%,37.90%,216,-21.50%,10.80%,"1,280",-14.50%,-1.40%,160,-13,49,98.00%,0.10%,1.30%
North Dakota,Jan-21,$224K,-4.80%,1.00%,251,-45.40%,-0.80%,346,62.40%,6.10%,"1,354",6.20%,0.50%,115,-49,1,97.30%,-0.90%,-0.20%
North Dakota,Feb-21,$237K,4.90%,1.70%,259,8.80%,11.20%,288,-14.50%,-9.10%,"1,339",1.40%,-2.20%,211,92,83,98.00%,0.50%,0.50%
North Dakota,Mar-21,$227K,-5.30%,2.20%,396,55.30%,35.20%,476,66.40%,13.10%,"1,412",6.60%,-5.90%,165,-46,-48,97.90%,-0.10%,0.50%
North Dakota,Apr-21,$242K,7.70%,12.30%,430,5.40%,45.30%,511,5.80%,29.00%,"1,518",5.10%,-6.90%,114,-52,-7,98.60%,0.80%,0.70%
North Dakota,May-21,$250K,3.40%,13.90%,456,6.00%,43.80%,523,3.20%,-7.90%,"1,597",4.80%,-13.30%,154,39,-15,99.10%,0.70%,1.50%
North Dakota,Jun-21,$251K,1.60%,4.30%,552,18.50%,18.50%,583,11.00%,15.20%,"1,652",3.10%,-12.30%,197,43,97,99.10%,0.10%,1.40%
North Dakota,Jul-21,$251K,0.60%,6.40%,556,-0.70%,5.90%,526,-10.50%,12.90%,"1,667",-0.40%,-9.60%,251,56,115,99.90%,1.00%,2.00%
North Dakota,Aug-21,$262K,4.60%,7.50%,531,-5.20%,0.40%,468,-12.50%,-0.60%,"1,641",-2.80%,-10.80%,147,-97,-22,98.40%,-1.30%,-0.20%
North Dakota,Sep-21,$239K,-7.30%,6.80%,528,-1.30%,-2.60%,428,-8.70%,-4.50%,"1,558",-6.10%,-10.30%,137,-9,43,98.50%,0.20%,1.30%
North Dakota,Oct-21,$240K,0.10%,4.20%,516,-2.60%,2.40%,399,-6.80%,3.60%,"1,456",-7.20%,-10.10%,151,14,17,98.20%,-0.30%,1.00%
North Dakota,Nov-21,$236K,-2.90%,0.50%,425,-16.00%,5.20%,296,-25.60%,6.90%,"1,332",-7.90%,-11.50%,141,-10,-25,98.10%,-0.40%,0.20%
North Dakota,Dec-21,$247K,5.20%,6.50%,457,5.80%,-2.80%,218,-28.50%,-2.20%,"1,123",-17.30%,-13.30%,112,-28,-49,98.00%,-0.10%,0.10%
North Dakota,Jan-22,$243K,-2.30%,7.90%,320,-28.30%,31.70%,265,23.80%,-23.00%,"1,037",-5.70%,-21.90%,121,10,6,96.90%,-1.20%,-0.50%
North Dakota,Feb-22,$230K,-5.50%,-2.00%,239,-23.90%,-8.40%,308,15.80%,6.90%,"1,104",6.90%,-17.90%,160,39,-49,97.90%,0.30%,-0.30%
North Dakota,Mar-22,$248K,8.70%,10.70%,318,32.00%,-22.20%,405,31.50%,-16.00%,"1,194",8.40%,-17.00%,203,41,36,98.70%,1.00%,1.20%
North Dakota,Apr-22,$290K,16.70%,19.70%,303,-4.10%,-29.40%,420,3.20%,-16.70%,"1,310",9.30%,-13.20%,187,-17,72,99.90%,1.20%,1.40%
North Dakota,May-22,$259K,-12.40%,3.80%,513,73.30%,13.50%,445,8.50%,-13.90%,"1,225",-4.70%,-22.00%,175,-12,20,99.20%,-0.90%,0.00%
North Dakota,Jun-22,$274K,8.80%,9.40%,500,-6.70%,-9.90%,541,14.10%,-7.70%,"1,337",3.50%,-19.90%,200,28,4,99.40%,0.50%,0.30%
North Dakota,Jul-22,$259K,-5.90%,3.70%,479,-3.60%,-13.80%,461,-14.50%,-13.20%,"1,335",-0.50%,-20.00%,126,-63,-118,98.70%,-0.70%,-1.10%
North Dakota,Aug-22,$236K,-8.30%,-9.60%,492,2.50%,-7.30%,486,3.00%,5.20%,"1,357",-0.50%,-17.40%,78,-48,-69,98.70%,0.00%,0.40%
North Dakota,Sep-22,$254K,8.00%,6.60%,520,6.30%,-1.90%,394,-18.90%,-7.90%,"1,246",-8.80%,-19.40%,153,75,16,99.10%,0.50%,0.60%
North Dakota,Oct-22,$262K,3.00%,8.80%,393,-24.90%,-23.50%,353,-10.90%,-11.50%,"1,202",-3.80%,-17.30%,73,-79,-78,97.90%,-1.30%,-0.50%
North Dakota,Nov-22,$243K,-6.40%,4.20%,364,-8.30%,-16.10%,235,-34.40%,-23.00%,"1,105",-10.00%,-18.60%,208,134,59,97.30%,-0.60%,-0.90%
North Dakota,Dec-22,$237K,-2.60%,-3.60%,282,-22.10%,-39.00%,144,-38.20%,-34.80%,945,-14.00%,-16.10%,89,-112,-22,100.60%,3.00%,2.60%
North Dakota,Jan-23,$221K,-7.70%,-8.90%,168,-36.40%,-47.00%,250,86.60%,-4.20%,953,8.30%,-6.40%,102,16,-19,96.00%,-4.90%,-0.90%
North Dakota,Feb-23,$244K,11.40%,6.50%,230,36.90%,-3.00%,255,2.80%,-16.40%,966,1.00%,-10.70%,100,-5,-61,96.90%,1.00%,-0.60%
North Dakota,Mar-23,$251K,5.60%,2.30%,314,29.20%,-2.80%,271,1.10%,-34.70%,991,-3.40%,-18.70%,119,12,-84,98.20%,1.10%,-0.40%
North Dakota,Apr-23,$264K,3.80%,-9.10%,259,-14.80%,-14.00%,381,44.90%,-9.10%,"1,062",12.30%,-18.60%,161,51,-26,98.90%,0.60%,-1.00%
North Dakota,May-23,$271K,2.40%,7.60%,339,25.10%,-37.00%,530,37.00%,11.60%,"1,278",16.80%,-0.90%,173,13,0,98.80%,-0.10%,0.00%
North Dakota,Jun-23,$275K,2.40%,0.60%,501,46.90%,-1.00%,569,5.20%,3.80%,"1,371",5.20%,1.00%,160,-13,-39,99.10%,0.30%,-0.40%
North Dakota,Jul-23,$278K,0.60%,8.10%,389,-22.20%,-19.30%,542,-3.90%,15.10%,"1,506",8.70%,10.90%,91,-69,-41,98.70%,-0.30%,0.10%
North Dakota,Aug-23,$253K,-9.70%,7.10%,474,23.80%,-2.90%,516,-3.40%,5.50%,"1,513",1.10%,11.40%,65,-31,-19,97.40%,-1.40%,-1.20%
North Dakota,Sep-23,$264K,5.20%,4.40%,406,-14.50%,-22.20%,425,-19.50%,6.30%,"1,448",-6.70%,15.50%,100,14,-60,97.40%,-0.50%,-1.80%
North Dakota,Oct-23,$261K,-1.40%,0.10%,383,-5.70%,-3.50%,400,-6.10%,11.40%,"1,399",-3.00%,15.50%,67,-33,-7,97.60%,0.00%,-0.30%
North Dakota,Nov-23,$263K,1.70%,8.00%,345,-10.40%,-4.20%,283,-28.90%,22.00%,"1,289",-8.10%,17.80%,70,5,-130,96.50%,-1.10%,-1.20%
North Dakota,Dec-23,$234K,-11.00%,-0.60%,293,-14.60%,3.90%,223,-22.30%,59.30%,"1,158",-9.70%,24.80%,82,14,-6,96.80%,0.20%,-3.90%
North Dakota,Jan-24,$255K,5.60%,16.40%,231,-16.00%,37.50%,294,39.30%,15.70%,"1,074",-2.70%,11.40%,89,7,-12,96.10%,-0.70%,-0.10%
North Dakota,Feb-24,$241K,-6.70%,0.60%,217,-7.30%,-7.70%,313,4.30%,18.60%,"1,109",2.10%,12.40%,87,-4,-16,96.30%,-0.10%,-0.40%
North Dakota,Mar-24,$289K,19.10%,12.80%,318,48.60%,5.00%,374,20.60%,40.60%,"1,071",-2.30%,14.90%,87,1,-21,97.10%,0.80%,-1.30%
North Dakota,Apr-24,$277K,-3.20%,5.50%,335,3.40%,27.40%,556,43.70%,45.20%,"1,000",-9.60%,-6.40%,77,-9,-83,98.30%,1.20%,-0.70%
North Dakota,May-24,$287K,3.70%,5.70%,437,29.70%,30.80%,523,-6.30%,-1.30%,"1,065",4.80%,-16.30%,48,-31,-126,97.90%,-0.40%,-0.90%
North Dakota,Jun-24,$281K,-2.40%,2.20%,424,-3.20%,-15.00%,493,-8.00%,-11.50%,"1,100",1.20%,-19.00%,39,-10,-129,98.20%,0.40%,-0.90%
"Oliver County, ND",May-14,$110K,,,3,,,,,,,,,65,,,,,
"Oliver County, ND",Aug-14,$127K,,,1,,,1,,,2,,,58,,,97.30%,,
"Oliver County, ND",Oct-14,$217K,,,2,,,,,,,,,77,,,96.60%,,
"Oliver County, ND",Jun-15,$252K,,,1,,,,,,3,,,87,,,101.00%,,
"Oliver County, ND",Jul-15,$178K,-29.30%,,1,0.00%,,,,,2,-33.30%,,77,-10,,98.90%,-2.10%,
"Oliver County, ND",Sep-15,$35K,,,1,,,2,,,3,,,201,,,,,
"Oliver County, ND",Oct-15,$143K,308.30%,-34.20%,2,100.00%,0.00%,1,-50.00%,,2,-33.30%,,117,-84,40,,,
"Oliver County, ND",Dec-15,$299K,,,1,,,,,,1,,,86,,,,,
"Oliver County, ND",Apr-16,$90K,,,1,,,,,,,,,225,,,,,
"Oliver County, ND",Aug-16,$240K,,,1,,,1,,,3,,,66,,,,,
"Oliver County, ND",Sep-16,$137K,-42.90%,292.60%,1,0.00%,0.00%,1,0.00%,-50.00%,3,0.00%,0.00%,142,76,-59,97.20%,,
"Oliver County, ND",Dec-16,$157K,,-47.30%,2,,100.00%,,,,5,,400.00%,128,,42,,,
"Oliver County, ND",Feb-17,$209K,,,2,,,1,,,4,,,179,,,,,
"Oliver County, ND",Apr-17,$140K,,55.70%,2,,100.00%,,,,2,,,114,,-111,,,
"Oliver County, ND",Jun-17,$174K,,,1,,,3,,,4,,,239,,,90.70%,,
"Oliver County, ND",Jul-17,$115K,-33.90%,,1,0.00%,,1,-66.70%,,4,0.00%,,1,-238,,,,
"Oliver County, ND",Sep-17,$195K,,42.30%,2,,100.00%,,,,2,,-33.30%,120,,-22,,,
"Oliver County, ND",Jan-18,$27K,,,1,,,,,,4,,,118,,,,,
"Oliver County, ND",Apr-18,$131K,,-6.50%,4,,100.00%,,,,2,,0.00%,87,,-27,,,
