Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Fillmore County, NE",Nov-23,$109K,-46.70%,81.70%,1,-75.00%,0.00%,3,0.00%,0.00%,7,75.00%,133.30%,21,-8,-33,100.00%,1.20%,0.00%
"Fillmore County, NE",Dec-23,$96K,-12.40%,-43.80%,2,100.00%,-33.30%,1,-66.70%,0.00%,5,-28.60%,400.00%,45,24,26,94.90%,-5.10%,-3.20%
"Fillmore County, NE",Jan-24,$86K,-10.40%,-74.80%,1,-50.00%,0.00%,,,,3,-40.00%,0.00%,29,-16,17,100.70%,5.70%,-2.70%
"Fillmore County, NE",Mar-24,$160K,,56.10%,3,,50.00%,4,,300.00%,3,,50.00%,6,,-41,97.40%,,4.00%
"Fillmore County, NE",Apr-24,$131K,-18.10%,42.40%,6,100.00%,200.00%,8,100.00%,100.00%,8,166.70%,100.00%,47,41,32,90.00%,-7.40%,-10.00%
"Fillmore County, NE",May-24,$74K,-43.50%,-74.90%,3,-50.00%,50.00%,7,-12.50%,250.00%,10,25.00%,233.30%,10,-37,-35,95.50%,5.50%,-4.50%
"Fillmore County, NE",Jun-24,$150K,102.00%,193.10%,4,33.30%,33.30%,5,-28.60%,150.00%,13,30.00%,225.00%,31,21,13,92.30%,-3.20%,3.90%
"Firth, NE",Apr-12,$42K,,,1,,,1,,,3,,,91,,,97.90%,,
"Firth, NE",Jun-12,$150K,,,2,,,,,,5,,,39,,,95.20%,,
"Firth, NE",Oct-12,$160K,,,1,,,1,,,10,,,182,,,100.10%,,
"Firth, NE",Nov-12,$159K,-0.90%,,2,100.00%,,1,0.00%,,9,-10.00%,,105,-77,,96.90%,-3.20%,
"Firth, NE",Jan-13,$195K,,,1,,,,,,5,,,71,,,100.00%,,
"Firth, NE",Feb-13,$93K,-52.30%,,1,0.00%,,1,,,6,20.00%,,89,18,,98.00%,-2.00%,
"Firth, NE",Apr-13,$50K,,19.00%,1,,0.00%,,,,3,,0.00%,135,,44,65.20%,,-32.70%
"Firth, NE",May-13,$98K,96.00%,,1,0.00%,,2,,,4,33.30%,,227,92,,102.10%,36.90%,
"Firth, NE",Jun-13,$103K,5.10%,-31.50%,2,100.00%,0.00%,,,,3,-25.00%,-40.00%,205,-22,166,100.60%,-1.50%,5.40%
"Firth, NE",Jul-13,$135K,31.10%,,1,-50.00%,,1,,,3,0.00%,,198,-7,,90.00%,-10.60%,
"Firth, NE",Aug-13,$83K,-38.30%,,2,100.00%,,,,,2,-33.30%,,198,0,,95.60%,5.60%,
"Firth, NE",Nov-13,$137K,,-13.90%,2,,0.00%,,,,2,,-77.80%,11,,-94,99.50%,,2.60%
"Firth, NE",Jun-14,$22K,,-78.80%,1,,-50.00%,,,,4,,33.30%,104,,-101,93.70%,,-6.90%
"Firth, NE",Jul-14,$108K,392.20%,-20.40%,3,200.00%,200.00%,2,,100.00%,3,-25.00%,0.00%,166,62,-32,92.50%,-1.20%,2.50%
"Firth, NE",Aug-14,$189K,75.30%,126.40%,2,-33.30%,0.00%,1,-50.00%,,4,33.30%,100.00%,41,-125,-157,94.60%,2.10%,-0.90%
"Firth, NE",Dec-14,$82K,,,2,,,,,,2,,,98,,,87.30%,,
"Firth, NE",Jan-15,$186K,127.60%,,2,0.00%,,1,,,2,0.00%,,181,83,,90.20%,2.80%,
"Firth, NE",Apr-15,$360K,,,1,,,1,,,2,,,11,,,102.90%,,
"Firth, NE",Jun-15,$40K,,83.20%,1,,0.00%,,,,2,,-50.00%,221,,117,100.00%,,6.30%
"Firth, NE",Sep-15,$111K,,,2,,,1,,,1,,,91,,,97.40%,,
"Firth, NE",Mar-16,$69K,,,1,,,,,,,,,62,,,98.70%,,
"Firth, NE",May-16,$205K,,,1,,,,,,,,,3,,,97.70%,,
"Firth, NE",Jul-16,$146K,,,1,,,1,,,,,,1,,,104.30%,,
"Firth, NE",Oct-16,$121K,,,1,,,,,,,,,8,,,96.90%,,
"Firth, NE",Nov-16,$223K,84.30%,,1,0.00%,,1,,,1,,,6,-2,,101.40%,4.50%,
"Firth, NE",Jul-17,$280K,,91.80%,1,,0.00%,1,,0.00%,3,,,11,,10,100.00%,,-4.20%
"Firth, NE",Aug-17,$375K,33.90%,,1,0.00%,,1,0.00%,,4,33.30%,,67,56,,100.00%,0.00%,
"Firth, NE",Oct-17,$185K,,52.90%,2,,100.00%,,,,2,,,43,,35,95.60%,,-1.30%
"Firth, NE",Nov-17,$580K,213.50%,160.10%,1,-50.00%,0.00%,1,,0.00%,2,0.00%,100.00%,306,263,300,99.10%,3.50%,-2.20%
"Firth, NE",Jan-18,$18K,,,1,,,,,,,,,51,,,104.20%,,
"Firth, NE",Feb-18,$410K,2242.90%,,1,0.00%,,1,,,,,,161,110,,98.80%,-5.40%,
"Firth, NE",Mar-18,$105K,-74.40%,,1,0.00%,,1,0.00%,,1,,,11,-150,,91.30%,-7.50%,
"Firth, NE",Jun-18,$367K,,,1,,,2,,,3,,,18,,,99.20%,,
"Firth, NE",Jul-18,$292K,-20.40%,4.30%,2,100.00%,100.00%,,,,3,0.00%,0.00%,44,26,33,99.80%,0.60%,-0.20%
"Firth, NE",Sep-18,$189K,,,4,,,1,,,4,,,43,,,99.90%,,
"Firth, NE",Nov-18,$102K,,-82.50%,1,,0.00%,1,,0.00%,5,,150.00%,40,,-266,87.40%,,-11.70%
"Firth, NE",Jan-19,$327K,,1769.70%,1,,0.00%,1,,,5,,,,,,98.20%,,-6.00%
"Firth, NE",Feb-19,$183K,-44.20%,-55.50%,2,100.00%,100.00%,1,0.00%,0.00%,4,-20.00%,,141,,-20,95.40%,-2.80%,-3.40%
"Firth, NE",Mar-19,$292K,60.00%,178.10%,1,-50.00%,0.00%,,,,3,-25.00%,200.00%,156,15,145,100.20%,4.80%,8.90%
"Firth, NE",Apr-19,$210K,-28.10%,,1,0.00%,,1,,,3,0.00%,,2,-154,,100.00%,-0.20%,
"Firth, NE",Jun-19,$460K,,25.30%,1,,0.00%,1,,-50.00%,4,,33.30%,6,,-12,98.10%,,-1.10%
"Firth, NE",Nov-19,$97K,,-4.90%,4,,300.00%,1,,0.00%,4,,-20.00%,24,,-16,98.10%,,10.60%
"Firth, NE",Dec-19,$323K,234.20%,,2,-50.00%,,1,0.00%,,5,25.00%,,68,44,,91.10%,-6.90%,
"Firth, NE",Feb-20,$129K,,-29.60%,1,,-50.00%,,,,,,,41,,-100,95.20%,,-0.20%
"Firth, NE",Mar-20,$293K,128.00%,0.30%,2,100.00%,100.00%,,,,,,,219,178,63,99.30%,4.10%,-0.90%
"Firth, NE",Apr-20,$252K,-14.20%,19.80%,2,0.00%,100.00%,1,,0.00%,,,,322,103,320,95.60%,-3.70%,-4.40%
"Firth, NE",May-20,$165K,-34.40%,,1,-50.00%,,4,300.00%,,,,,2,-320,,110.10%,14.50%,
"Firth, NE",Jul-20,$195K,,,3,,,,,,,,,2,,,103.40%,,
"Firth, NE",Sep-20,$225K,,,1,,,1,,,,,,3,,,118.40%,,
"Firth, NE",Oct-20,$316K,40.20%,,2,100.00%,,2,100.00%,,,,,12,9,,100.10%,-18.30%,
"Firth, NE",Nov-20,$175K,-44.50%,81.30%,1,-50.00%,-75.00%,,,,,,,4,-8,-20,97.20%,-2.90%,-0.80%
"Firth, NE",Dec-20,$445K,154.30%,38.00%,1,0.00%,-50.00%,1,,0.00%,1,,-80.00%,3,-1,-65,100.00%,2.80%,8.90%
"Firth, NE",Mar-21,$70K,,-76.10%,1,,-50.00%,1,,,,,,12,,-207,100.00%,,0.70%
"Firth, NE",Apr-21,$238K,240.60%,-5.20%,2,100.00%,0.00%,,,,,,,40,28,-282,101.00%,1.00%,5.40%
"Firth, NE",Jul-21,$325K,,66.70%,1,,-66.70%,1,,,1,,,10,,8,100.00%,,-3.40%
"Firth, NE",Aug-21,$303K,-6.90%,,2,100.00%,,1,0.00%,,1,0.00%,,33,23,,100.90%,0.80%,
"Firth, NE",Sep-21,$250K,-17.40%,11.10%,1,-50.00%,0.00%,1,0.00%,0.00%,,,,20,-13,17,102.00%,1.20%,-16.40%
"Firth, NE",Oct-21,$325K,30.00%,3.00%,1,0.00%,-50.00%,,,,,,,10,-10,-2,100.00%,-2.00%,-0.10%
"Firth, NE",Nov-21,$185K,-43.10%,5.70%,1,0.00%,0.00%,,,,,,,7,-3,3,100.00%,0.00%,2.80%
"Firth, NE",Apr-22,$220K,,-7.70%,2,,0.00%,,,,,,,3,,-37,106.40%,,5.50%
"Firth, NE",Jun-22,$296K,,,2,,,1,,,1,,,4,,,101.30%,,
"Firth, NE",Aug-22,$395K,,30.60%,1,,-50.00%,,,,,,,63,,30,100.00%,,-0.90%
"Firth, NE",Sep-22,$220K,-44.30%,-12.00%,1,0.00%,0.00%,,,,,,,24,-39,4,97.80%,-2.20%,-4.30%
"Firth, NE",Apr-23,$235K,,6.80%,2,,0.00%,1,,,1,,,37,,34,101.80%,,-4.70%
"Firth, NE",May-23,$285K,21.10%,,2,0.00%,,2,100.00%,,,,,19,-18,,99.40%,-2.30%,
"Firth, NE",Jun-23,$245K,-13.90%,-17.20%,2,0.00%,0.00%,,,,,,,5,-14,1,99.10%,-0.30%,-2.10%
"Firth, NE",Aug-23,$175K,,-55.70%,1,,0.00%,2,,,1,,,18,,-45,97.80%,,-2.20%
"Firth, NE",Sep-23,$266K,52.00%,20.90%,2,100.00%,100.00%,1,-50.00%,,,,,22,4,-2,98.80%,1.10%,1.10%
"Firth, NE",Oct-23,$396K,48.90%,,1,-50.00%,,,,,,,,14,-8,,99.00%,0.20%,
"Firth, NE",Apr-24,$380K,,61.70%,1,,-50.00%,1,,0.00%,3,,200.00%,11,,-26,101.30%,,-0.40%
"Firth, NE",May-24,$183K,-51.80%,-35.70%,2,100.00%,0.00%,,,,2,-33.30%,,38,27,19,93.90%,-7.40%,-5.50%
"Fontanelle, NE",Jun-12,$75K,,,1,,,,,,2,,,6,,,100.00%,,
"Fontanelle, NE",Dec-13,$419K,,,1,,,,,,,,,178,,,97.50%,,
"Fontanelle, NE",Apr-15,$155K,,,1,,,,,,,,,53,,,96.90%,,
"Fontanelle, NE",Nov-16,$117K,,,1,,,,,,1,,,251,,,69.20%,,
"Fontanelle, NE",Feb-18,$255K,,,1,,,,,,,,,526,,,99.30%,,
"Fontanelle, NE",Jun-18,$193K,,,1,,,1,,,1,,,4,,,96.50%,,
"Fontanelle, NE",Oct-18,$155K,,,1,,,,,,,,,15,,,100.10%,,
"Fontanelle, NE",Dec-19,$186K,,,1,,,,,,1,,,11,,,103.30%,,
"Fontanelle, NE",Feb-20,$240K,,,1,,,1,,,,,,112,,,96.00%,,
"Fontanelle, NE",Apr-20,$236K,,,1,,,,,,,,,16,,,94.40%,,
"Fontanelle, NE",Feb-22,$235K,,,1,,,1,,,1,,,16,,,94.00%,,
"Fontanelle, NE",May-22,$338K,,,1,,,,,,,,,30,,,97.80%,,
"Fontanelle, NE",Mar-23,$799K,,,1,,,,,,,,,728,,,103.10%,,
"Fontanelle, NE",Apr-24,$325K,,,1,,,,,,,,,7,,,100.00%,,
"Fort Calhoun, NE",Feb-12,$223K,,-30.30%,3,,200.00%,1,,-50.00%,5,,-50.00%,109,,-98,103.60%,,9.40%
"Fort Calhoun, NE",Mar-12,$189K,-15.30%,,2,-33.30%,,3,200.00%,,7,40.00%,,"2,072","1,963",,100.20%,-3.40%,
"Fort Calhoun, NE",Apr-12,$185K,-2.00%,,1,-50.00%,,2,-33.30%,,7,0.00%,,215,"-1,857",,88.10%,-12.10%,
"Fort Calhoun, NE",May-12,$275K,48.60%,84.60%,1,0.00%,-66.70%,3,50.00%,50.00%,8,14.30%,-33.30%,34,-181,-34,93.20%,5.10%,-5.80%
"Fort Calhoun, NE",Jun-12,$208K,-24.40%,61.80%,2,100.00%,0.00%,1,-66.70%,0.00%,7,-12.50%,-30.00%,45,11,-208,95.10%,1.90%,-1.10%
"Fort Calhoun, NE",Jul-12,$122K,-41.30%,-37.90%,1,-50.00%,-50.00%,4,300.00%,100.00%,10,42.90%,0.00%,42,-3,-133,97.60%,2.50%,-1.20%
"Fort Calhoun, NE",Aug-12,$205K,68.00%,76.70%,1,0.00%,0.00%,2,-50.00%,0.00%,12,20.00%,20.00%,65,23,-23,110.80%,13.20%,15.70%
"Fort Calhoun, NE",Sep-12,$50K,-75.60%,-77.00%,1,0.00%,-75.00%,,,,9,-25.00%,-10.00%,17,-48,-154,66.70%,-44.10%,-29.30%
"Fort Calhoun, NE",Jan-13,$165K,,,3,,,1,,,7,,,152,,,99.70%,,
"Fort Calhoun, NE",Feb-13,$176K,6.70%,-21.10%,1,-66.70%,-66.70%,,,,5,-28.60%,0.00%,23,-129,-86,73.40%,-26.30%,-30.20%
"Fort Calhoun, NE",Mar-13,$66K,-62.80%,-65.30%,1,0.00%,-50.00%,3,,0.00%,7,40.00%,0.00%,15,-8,"-2,057",100.80%,27.50%,0.70%
"Fort Calhoun, NE",May-13,$253K,,-8.20%,2,,100.00%,1,,-66.70%,5,,-37.50%,10,,-24,96.30%,,3.10%
"Fort Calhoun, NE",Jun-13,$207K,-18.20%,-0.70%,2,0.00%,0.00%,5,400.00%,400.00%,7,40.00%,0.00%,223,213,178,97.20%,0.90%,2.10%
"Fort Calhoun, NE",Jul-13,$139K,-32.70%,13.90%,3,50.00%,200.00%,2,-60.00%,-50.00%,5,-28.60%,-50.00%,73,-150,31,99.80%,2.60%,2.20%
"Fort Calhoun, NE",Aug-13,$394K,183.30%,92.10%,2,-33.30%,100.00%,2,0.00%,0.00%,6,20.00%,-50.00%,26,-47,-39,95.70%,-4.10%,-15.20%
"Fort Calhoun, NE",Oct-13,$425K,,,1,,,1,,,5,,,7,,,101.70%,,
"Fort Calhoun, NE",Nov-13,$101K,-76.20%,,1,0.00%,,2,100.00%,,7,40.00%,,135,128,,96.20%,-5.50%,
"Fort Calhoun, NE",Jan-14,$175K,,6.10%,1,,-66.70%,1,,0.00%,4,,-42.90%,,,,100.00%,,0.30%
"Fort Calhoun, NE",Feb-14,$137K,-21.70%,-22.20%,1,0.00%,0.00%,,,,4,0.00%,-20.00%,41,,18,97.90%,-2.10%,24.60%
"Fort Calhoun, NE",Mar-14,$448K,227.00%,583.40%,1,0.00%,0.00%,,,,4,0.00%,-42.90%,407,366,392,96.30%,-1.60%,-4.50%
"Fort Calhoun, NE",Apr-14,$195K,-56.50%,,1,0.00%,,,,,3,-25.00%,,"2,691","2,284",,100.00%,3.70%,
"Fort Calhoun, NE",May-14,$330K,69.20%,30.70%,1,0.00%,-50.00%,5,,400.00%,6,100.00%,20.00%,299,"-2,392",289,97.20%,-2.80%,0.90%
"Fort Calhoun, NE",Jul-14,$242K,,74.10%,2,,-33.30%,1,,-50.00%,5,,0.00%,86,,13,98.00%,,-1.80%
"Fort Calhoun, NE",Aug-14,$235K,-2.90%,-40.30%,2,0.00%,0.00%,,,,5,0.00%,-16.70%,55,-31,29,100.00%,2.00%,4.40%
"Fort Calhoun, NE",Sep-14,$115K,-51.10%,,1,-50.00%,,2,,,4,-20.00%,,9,-46,,100.00%,0.00%,
"Fort Calhoun, NE",Nov-14,$275K,,172.30%,1,,0.00%,1,,-50.00%,4,,-42.90%,9,,-126,100.00%,,3.80%
"Fort Calhoun, NE",Jan-15,$216K,,23.40%,1,,0.00%,1,,0.00%,3,,-25.00%,12,,,93.90%,,-6.10%
"Fort Calhoun, NE",Feb-15,$226K,4.60%,65.00%,3,200.00%,200.00%,,,,3,0.00%,-25.00%,242,230,201,103.70%,9.70%,5.70%
"Fort Calhoun, NE",Jun-15,$293K,,,4,,,2,,,6,,,47,,,96.60%,,
"Fort Calhoun, NE",Jul-15,$500K,70.90%,106.60%,1,-75.00%,-50.00%,2,0.00%,100.00%,6,0.00%,20.00%,18,-29,-68,100.40%,3.80%,2.40%
"Fort Calhoun, NE",Aug-15,$337K,-32.60%,43.40%,1,0.00%,-50.00%,1,-50.00%,,3,-50.00%,-40.00%,235,217,180,96.30%,-4.10%,-3.70%
"Fort Calhoun, NE",Sep-15,$190K,-43.60%,65.20%,3,200.00%,200.00%,1,0.00%,-50.00%,3,0.00%,-25.00%,33,-202,24,95.90%,-0.40%,-4.10%
"Fort Calhoun, NE",Nov-15,$230K,,-16.40%,1,,0.00%,,,,2,,-50.00%,99,,90,92.00%,,-8.00%
"Fort Calhoun, NE",Dec-15,$218K,-5.20%,,3,200.00%,,1,,,2,0.00%,,130,31,,97.30%,5.30%,
"Fort Calhoun, NE",Feb-16,$200K,,-11.50%,1,,-66.70%,3,,,4,,33.30%,23,,-219,97.60%,,-6.10%
"Fort Calhoun, NE",Mar-16,$245K,22.50%,,3,200.00%,,4,33.30%,,5,25.00%,,37,14,,100.50%,2.90%,
"Fort Calhoun, NE",Apr-16,$160K,-34.70%,,1,-66.70%,,2,-50.00%,,5,0.00%,,4,-33,,95.20%,-5.20%,
"Fort Calhoun, NE",May-16,$283K,76.90%,,2,100.00%,,2,0.00%,,5,0.00%,,92,88,,95.80%,0.60%,
"Fort Calhoun, NE",Jun-16,$205K,-27.60%,-29.90%,3,50.00%,-25.00%,1,-50.00%,-50.00%,2,-60.00%,-66.70%,36,-56,-11,96.20%,0.40%,-0.40%
"Fort Calhoun, NE",Jul-16,$192K,-6.30%,-61.60%,2,-33.30%,100.00%,2,100.00%,0.00%,3,50.00%,-50.00%,71,35,53,100.00%,3.80%,-0.40%
"Fort Calhoun, NE",Aug-16,$160K,-16.70%,-52.50%,1,-50.00%,0.00%,4,100.00%,300.00%,5,66.70%,66.70%,119,48,-116,97.00%,-3.00%,0.70%
"Fort Calhoun, NE",Sep-16,$235K,46.90%,23.70%,3,200.00%,0.00%,2,-50.00%,100.00%,4,-20.00%,33.30%,8,-111,-25,96.10%,-0.90%,0.20%
"Fort Calhoun, NE",Oct-16,$249K,6.00%,,3,0.00%,,,,,3,-25.00%,,45,37,,100.00%,3.90%,
"Fort Calhoun, NE",Nov-16,$277K,11.20%,20.40%,3,0.00%,200.00%,1,,,2,-33.30%,0.00%,41,-4,-58,96.80%,-3.20%,4.80%
"Fort Calhoun, NE",Dec-16,$133K,-52.00%,-39.00%,1,-66.70%,-66.70%,1,0.00%,0.00%,2,0.00%,0.00%,10,-31,-120,95.00%,-1.80%,-2.30%
"Fort Calhoun, NE",Feb-17,$166K,,-17.00%,2,,100.00%,2,,-33.30%,3,,-25.00%,63,,40,92.20%,,-5.30%
"Fort Calhoun, NE",Mar-17,$206K,24.10%,-15.90%,2,0.00%,-33.30%,2,0.00%,-50.00%,4,33.30%,-20.00%,27,-36,-10,100.30%,8.10%,-0.10%
"Fort Calhoun, NE",May-17,$156K,,-44.90%,4,,100.00%,2,,0.00%,7,,40.00%,10,,-82,98.20%,,2.40%
"Fort Calhoun, NE",Jun-17,$277K,77.20%,34.90%,2,-50.00%,-33.30%,,,,3,-57.10%,50.00%,5,-5,-31,99.60%,1.40%,3.40%
"Fort Calhoun, NE",Jul-17,$207K,-25.10%,7.80%,3,50.00%,50.00%,,,,1,-66.70%,-66.70%,44,39,-27,97.10%,-2.50%,-2.90%
"Fort Calhoun, NE",Aug-17,$230K,11.00%,43.60%,1,-66.70%,0.00%,2,,-50.00%,2,100.00%,-60.00%,177,133,58,100.00%,2.90%,3.00%
"Fort Calhoun, NE",Oct-17,$750K,,201.20%,1,,-66.70%,2,,,5,,66.70%,139,,94,96.80%,,-3.20%
"Fort Calhoun, NE",Dec-17,$160K,,20.40%,1,,0.00%,1,,0.00%,4,,100.00%,95,,85,94.20%,,-0.80%
"Fort Calhoun, NE",Mar-18,$202K,,-1.90%,2,,0.00%,2,,0.00%,5,,25.00%,95,,68,97.30%,,-3.00%
"Fort Calhoun, NE",Apr-18,$212K,5.00%,,1,-50.00%,,3,50.00%,,3,-40.00%,,181,86,,101.00%,3.60%,
"Fort Calhoun, NE",May-18,$179K,-15.60%,14.70%,1,0.00%,-75.00%,6,100.00%,200.00%,7,133.30%,0.00%,4,-177,-6,99.40%,-1.50%,1.30%
"Fort Calhoun, NE",Jun-18,$269K,50.30%,-2.70%,3,200.00%,50.00%,1,-83.30%,,4,-42.90%,33.30%,25,21,20,95.60%,-3.80%,-4.00%
"Fort Calhoun, NE",Jul-18,$365K,35.70%,76.40%,2,-33.30%,-33.30%,2,100.00%,,3,-25.00%,200.00%,32,7,-12,97.90%,2.30%,0.80%
"Fort Calhoun, NE",Aug-18,$180K,-50.70%,-21.70%,2,0.00%,100.00%,2,0.00%,0.00%,3,0.00%,50.00%,26,-6,-151,96.90%,-1.00%,-3.10%
"Fort Calhoun, NE",Sep-18,$373K,107.20%,,1,-50.00%,,3,50.00%,,3,0.00%,,4,-22,,99.40%,2.60%,
"Fort Calhoun, NE",Oct-18,$431K,15.60%,-42.50%,4,300.00%,300.00%,3,0.00%,50.00%,6,100.00%,20.00%,35,31,-104,96.60%,-2.80%,-0.10%
"Fort Calhoun, NE",Nov-18,$320K,-25.80%,,1,-75.00%,,2,-33.30%,,6,0.00%,,65,30,,98.50%,1.80%,
"Fort Calhoun, NE",Dec-18,$365K,14.10%,128.00%,1,0.00%,0.00%,,,,5,-16.70%,25.00%,4,-61,-91,100.00%,1.60%,5.90%
"Fort Calhoun, NE",Jan-19,$172K,-52.90%,,2,100.00%,,1,,,3,-40.00%,,67,63,,102.90%,2.80%,
"Fort Calhoun, NE",Mar-19,$246K,,21.50%,2,,0.00%,1,,-50.00%,3,,-40.00%,122,,27,93.60%,,-3.70%
"Fort Calhoun, NE",May-19,$202K,,12.80%,1,,0.00%,4,,-33.30%,5,,-28.60%,71,,67,87.90%,,-11.60%
"Fort Calhoun, NE",Jun-19,$165K,-18.30%,-38.70%,1,0.00%,-66.70%,2,-50.00%,100.00%,6,20.00%,50.00%,,,,100.00%,12.10%,4.40%
"Fort Calhoun, NE",Jul-19,$245K,48.50%,-32.90%,3,200.00%,50.00%,1,-50.00%,-50.00%,5,-16.70%,66.70%,58,,26,96.40%,-3.60%,-1.50%
"Fort Calhoun, NE",Aug-19,$273K,11.40%,51.70%,2,-33.30%,0.00%,,,,3,-40.00%,0.00%,29,-29,3,100.90%,4.60%,4.10%
"Fort Calhoun, NE",Sep-19,$663K,142.70%,77.70%,1,-50.00%,0.00%,,,,2,-33.30%,-33.30%,61,32,57,98.20%,-2.80%,-1.30%
"Fort Calhoun, NE",Nov-19,$230K,,-28.10%,1,,0.00%,1,,-50.00%,2,,-66.70%,145,,80,100.00%,,1.50%
"Fort Calhoun, NE",Dec-19,$306K,33.00%,-16.20%,1,0.00%,0.00%,1,0.00%,,3,50.00%,-40.00%,13,-132,9,102.30%,2.30%,2.30%
"Fort Calhoun, NE",Feb-20,$175K,,,1,,,2,,,3,,,34,,,100.00%,,
"Fort Calhoun, NE",Mar-20,$145K,-17.10%,-40.90%,1,0.00%,-50.00%,5,150.00%,400.00%,5,66.70%,66.70%,122,88,0,87.90%,-12.10%,-5.70%
"Fort Calhoun, NE",Apr-20,$290K,100.00%,,1,0.00%,,,,,3,-40.00%,,3,-119,,101.80%,13.90%,
"Fort Calhoun, NE",May-20,$289K,-0.30%,43.10%,3,200.00%,200.00%,2,,-50.00%,3,0.00%,-40.00%,2,-1,-69,99.80%,-2.00%,11.90%
"Fort Calhoun, NE",Jun-20,$236K,-18.20%,43.20%,2,-33.30%,100.00%,3,50.00%,50.00%,4,33.30%,-33.30%,145,143,,99.50%,-0.30%,-0.50%
"Fort Calhoun, NE",Jul-20,$299K,26.50%,22.00%,1,-50.00%,-66.70%,,,,2,-50.00%,-60.00%,1,-144,-57,101.40%,1.90%,5.00%
"Fort Calhoun, NE",Aug-20,$433K,44.60%,58.40%,2,100.00%,0.00%,,,,1,-50.00%,-66.70%,62,61,33,98.20%,-3.10%,-2.70%
"Fort Calhoun, NE",Oct-20,$540K,,,2,,,,,,,,,115,,,96.10%,,
"Fort Calhoun, NE",Jan-21,$615K,,,1,,,,,,,,,84,,,98.40%,,
"Fort Calhoun, NE",Feb-21,$290K,-52.80%,65.70%,1,0.00%,0.00%,1,,-50.00%,,,,17,-67,-17,100.00%,1.60%,0.00%
"Fort Calhoun, NE",Apr-21,$325K,,12.10%,1,,0.00%,2,,,2,,-33.30%,3,,0,108.40%,,6.60%
"Fort Calhoun, NE",May-21,$340K,4.60%,17.60%,3,200.00%,0.00%,2,0.00%,0.00%,1,-50.00%,-66.70%,2,-1,0,104.60%,-3.80%,4.80%
"Fort Calhoun, NE",Jun-21,$300K,-11.80%,26.90%,3,0.00%,50.00%,,,,,,,22,20,-123,98.10%,-6.50%,-1.30%
"Fort Calhoun, NE",Jul-21,$280K,-6.70%,-6.40%,1,-66.70%,0.00%,4,,,3,,50.00%,20,-2,19,100.00%,1.90%,-1.30%
"Fort Calhoun, NE",Aug-21,$313K,11.60%,-27.70%,2,100.00%,0.00%,1,-75.00%,,3,0.00%,200.00%,24,4,-38,99.80%,-0.20%,1.60%
"Fort Calhoun, NE",Sep-21,$425K,36.00%,,2,0.00%,,1,0.00%,,1,-66.70%,,39,15,,98.90%,-0.90%,
"Fort Calhoun, NE",Oct-21,$225K,-47.10%,-58.30%,2,0.00%,0.00%,2,100.00%,,2,100.00%,,66,27,-49,98.90%,0.00%,2.70%
"Fort Calhoun, NE",Nov-21,$318K,41.30%,,3,50.00%,,1,-50.00%,,1,-50.00%,,4,-62,,100.50%,1.70%,
"Fort Calhoun, NE",Apr-22,$335K,,3.10%,2,,100.00%,,,,,,,4,,1,101.70%,,-6.70%
"Fort Calhoun, NE",Jul-22,$385K,,37.50%,1,,0.00%,4,,0.00%,1,,-66.70%,4,,-16,102.70%,,2.60%
"Fort Calhoun, NE",Aug-22,$560K,45.50%,79.20%,3,200.00%,50.00%,,,,,,,4,0,-20,97.30%,-5.30%,-2.50%
"Fort Calhoun, NE",Sep-22,$375K,-33.00%,-11.80%,3,0.00%,50.00%,1,,0.00%,1,,0.00%,7,3,-32,100.40%,3.00%,1.50%
"Fort Calhoun, NE",Nov-22,$221K,,-30.50%,1,,-66.70%,,,,1,,0.00%,2,,-2,100.50%,,-0.10%
"Fort Calhoun, NE",Feb-23,$515K,,,2,,,,,,,,,48,,,98.70%,,
"Fort Calhoun, NE",May-23,$195K,,,1,,,2,,,3,,,4,,,97.70%,,
"Fort Calhoun, NE",Jul-23,$298K,,-22.70%,2,,100.00%,2,,-50.00%,4,,300.00%,10,,6,100.00%,,-2.70%
"Fort Calhoun, NE",Sep-23,$580K,,54.70%,1,,-66.70%,,,,1,,0.00%,69,,62,91.30%,,-9.00%
"Fort Calhoun, NE",Oct-23,$140K,-75.90%,,1,0.00%,,1,,,,,,1,-68,,116.70%,25.30%,
"Fort Calhoun, NE",Nov-23,$297K,112.10%,34.40%,2,100.00%,100.00%,2,100.00%,,,,,107,106,105,92.50%,-24.20%,-8.00%
"Fort Calhoun, NE",Jan-24,$328K,,,2,,,,,,,,,13,,,102.40%,,
"Fort Calhoun, NE",May-24,$300K,,53.80%,1,,0.00%,,,,,,,5,,1,100.30%,,2.60%
"Foster, NE",Aug-20,$58K,,,1,,,,,,,,,20,,,119.10%,,
"Franklin County, NE",Mar-14,$22K,,,1,,,,,,,,,84,,,101.60%,,
"Franklin County, NE",Jul-14,$4K,,,1,,,,,,2,,,82,,,53.30%,,
"Franklin County, NE",Sep-14,$60K,,,1,,,,,,1,,,98,,,85.70%,,
"Franklin County, NE",Feb-15,$32K,,,1,,,,,,1,,,35,,,106.70%,,
