Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Derry, NH",Jul-21,$418K,10.60%,39.30%,45,-8.20%,7.10%,53,3.90%,10.40%,42,20.00%,-17.60%,8,1,-24,107.10%,0.70%,6.00%
"Derry, NH",Aug-21,$355K,-15.00%,12.70%,47,4.40%,9.30%,51,-3.80%,18.60%,52,23.80%,18.20%,7,-1,-37,105.60%,-1.60%,3.80%
"Derry, NH",Sep-21,$327K,-7.90%,26.00%,47,0.00%,38.20%,53,3.90%,32.50%,50,-3.80%,11.10%,8,1,1,104.50%,-1.00%,2.40%
"Derry, NH",Oct-21,$315K,-3.70%,-6.70%,47,0.00%,27.00%,43,-18.90%,-28.30%,48,-4.00%,-17.20%,12,4,-8,104.40%,-0.10%,0.90%
"Derry, NH",Nov-21,$333K,5.70%,26.90%,49,4.30%,-18.30%,20,-53.50%,-44.40%,25,-47.90%,-47.90%,18,6,10,102.70%,-1.70%,0.20%
"Derry, NH",Dec-21,$310K,-6.90%,2.70%,27,-44.90%,-38.60%,26,30.00%,18.20%,26,4.00%,-18.80%,38,20,-7,103.80%,1.00%,1.70%
"Derry, NH",Jan-22,$315K,1.60%,0.80%,31,14.80%,3.30%,17,-34.60%,-39.30%,14,-46.20%,-54.80%,12,-26,-11,104.40%,0.60%,1.40%
"Derry, NH",Feb-22,$316K,0.40%,8.70%,23,-25.80%,21.10%,16,-5.90%,-27.30%,10,-28.60%,-60.00%,30,18,-14,102.80%,-1.60%,-1.70%
"Derry, NH",Mar-22,$335K,5.90%,3.10%,17,-26.10%,-37.00%,25,56.30%,-19.40%,17,70.00%,-5.60%,6,-24,-14,107.80%,5.00%,3.40%
"Derry, NH",Apr-22,$344K,2.70%,9.70%,22,29.40%,-38.90%,35,40.00%,-34.00%,22,29.40%,-18.50%,6,0,-3,105.00%,-2.90%,-1.00%
"Derry, NH",May-22,$338K,-1.70%,-1.40%,26,18.20%,0.00%,28,-20.00%,-20.00%,26,18.20%,0.00%,7,1,0,106.90%,2.00%,1.70%
"Derry, NH",Jun-22,$383K,13.20%,1.40%,31,19.20%,-36.70%,39,39.30%,-23.50%,37,42.30%,5.70%,6,-1,-1,106.50%,-0.50%,0.10%
"Derry, NH",Jul-22,$359K,-6.40%,-14.10%,26,-16.10%,-42.20%,35,-10.30%,-34.00%,29,-21.60%,-31.00%,37,31,29,106.40%,-0.10%,-0.80%
"Derry, NH",Aug-22,$409K,14.00%,15.10%,36,38.50%,-23.40%,44,25.70%,-13.70%,31,6.90%,-40.40%,11,-26,4,105.10%,-1.30%,-0.40%
"Derry, NH",Sep-22,$407K,-0.40%,24.40%,36,0.00%,-23.40%,17,-61.40%,-67.90%,27,-12.90%,-46.00%,16,5,8,103.40%,-1.80%,-1.10%
"Derry, NH",Oct-22,$350K,-14.00%,11.10%,21,-41.70%,-55.30%,27,58.80%,-37.20%,31,14.80%,-35.40%,34,18,22,100.10%,-3.30%,-4.40%
"Derry, NH",Nov-22,$340K,-2.80%,2.20%,24,14.30%,-51.00%,15,-44.40%,-25.00%,27,-12.90%,8.00%,15,-19,-3,101.60%,1.50%,-1.10%
"Derry, NH",Dec-22,$320K,-6.00%,3.20%,26,8.30%,-3.70%,11,-26.70%,-57.70%,13,-51.90%,-50.00%,38,23,0,101.90%,0.30%,-1.80%
"Derry, NH",Jan-23,$331K,3.50%,5.20%,10,-61.50%,-67.70%,10,-9.10%,-41.20%,14,7.70%,0.00%,14,-24,2,101.00%,-0.90%,-3.40%
"Derry, NH",Feb-23,$390K,17.70%,23.30%,11,10.00%,-52.20%,10,0.00%,-37.50%,9,-35.70%,-10.00%,33,19,3,104.30%,3.30%,1.50%
"Derry, NH",Mar-23,$307K,-21.20%,-8.20%,10,-9.10%,-41.20%,21,110.00%,-16.00%,18,100.00%,5.90%,7,-26,1,105.10%,0.80%,-2.80%
"Derry, NH",Apr-23,$316K,2.80%,-8.10%,15,50.00%,-31.80%,27,28.60%,-22.90%,17,-5.60%,-22.70%,23,16,17,102.50%,-2.60%,-2.40%
"Derry, NH",May-23,$408K,29.00%,20.50%,31,106.70%,19.20%,29,7.40%,3.60%,20,17.60%,-23.10%,7,-16,0,107.80%,5.30%,0.90%
"Derry, NH",Jun-23,$499K,22.40%,30.30%,25,-19.40%,-19.40%,30,3.40%,-23.10%,18,-10.00%,-51.40%,10,3,4,103.90%,-3.90%,-2.50%
"Derry, NH",Jul-23,$405K,-18.80%,13.00%,17,-32.00%,-34.60%,24,-20.00%,-31.40%,20,11.10%,-31.00%,6,-4,-31,104.70%,0.70%,-1.70%
"Derry, NH",Aug-23,$390K,-3.70%,-4.60%,28,64.70%,-22.20%,30,25.00%,-31.80%,29,45.00%,-6.50%,7,1,-4,102.60%,-2.10%,-2.50%
"Derry, NH",Sep-23,$390K,0.00%,-4.10%,23,-17.90%,-36.10%,24,-20.00%,41.20%,23,-20.70%,-14.80%,33,26,17,104.50%,1.80%,1.10%
"Derry, NH",Oct-23,$393K,0.60%,12.10%,24,4.30%,14.30%,30,25.00%,11.10%,25,8.70%,-19.40%,7,-26,-27,103.60%,-0.80%,3.60%
"Derry, NH",Nov-23,$395K,0.60%,16.10%,21,-12.50%,-12.50%,18,-40.00%,20.00%,28,12.00%,3.70%,7,0,-8,104.80%,1.10%,3.20%
"Derry, NH",Dec-23,$410K,3.80%,28.10%,25,19.00%,-3.80%,11,-38.90%,0.00%,19,-32.10%,46.20%,34,27,-4,100.70%,-4.10%,-1.20%
"Derry, NH",Jan-24,$400K,-2.40%,20.80%,13,-48.00%,30.00%,13,18.20%,30.00%,16,-15.80%,14.30%,48,14,34,101.70%,1.00%,0.70%
"Derry, NH",Feb-24,$380K,-5.00%,-2.60%,7,-46.20%,-36.40%,12,-7.70%,20.00%,16,0.00%,77.80%,35,-13,2,99.60%,-2.10%,-4.70%
"Derry, NH",Mar-24,$344K,-9.60%,11.70%,18,157.10%,80.00%,21,75.00%,0.00%,17,6.30%,-5.60%,27,-8,20,103.80%,4.10%,-1.30%
"Derry, NH",Apr-24,$470K,36.80%,48.70%,17,-5.60%,13.30%,28,33.30%,3.70%,18,5.90%,5.90%,12,-15,-11,107.00%,3.20%,4.50%
"Derry, NH",May-24,$500K,6.40%,22.70%,27,58.80%,-12.90%,42,50.00%,44.80%,25,38.90%,25.00%,9,-3,2,103.00%,-4.00%,-4.80%
"Derry, NH",Jun-24,$488K,-2.50%,-2.30%,26,-3.70%,4.00%,23,-45.20%,-23.30%,19,-24.00%,5.60%,22,13,12,103.40%,0.40%,-0.50%
"Dover, NH",Jan-12,$197K,-2.50%,0.00%,25,-34.20%,-7.40%,28,154.50%,-6.70%,142,4.40%,9.20%,159,17,46,97.60%,1.60%,1.30%
"Dover, NH",Feb-12,$145K,-26.40%,-23.70%,29,16.00%,52.60%,45,60.70%,104.50%,156,9.90%,18.20%,140,-19,-23,92.30%,-5.20%,-4.60%
"Dover, NH",Mar-12,$202K,39.50%,19.90%,30,3.40%,15.40%,42,-6.70%,7.70%,170,9.00%,18.10%,144,4,-11,97.00%,4.70%,1.20%
"Dover, NH",Apr-12,$216K,6.80%,20.70%,25,-16.70%,-35.90%,32,-23.80%,3.20%,173,1.80%,32.10%,109,-35,-26,96.50%,-0.50%,0.70%
"Dover, NH",May-12,$225K,4.20%,3.70%,44,76.00%,91.30%,45,40.60%,55.20%,175,1.20%,27.70%,114,5,37,97.20%,0.60%,3.20%
"Dover, NH",Jun-12,$211K,-6.30%,-6.30%,37,-15.90%,-9.80%,38,-15.60%,-19.10%,179,2.30%,26.10%,150,36,70,98.10%,1.00%,2.20%
"Dover, NH",Jul-12,$253K,19.70%,22.00%,39,5.40%,21.90%,31,-18.40%,-11.40%,167,-6.70%,21.00%,113,-37,21,98.50%,0.40%,3.20%
"Dover, NH",Aug-12,$220K,-12.90%,-10.60%,49,25.60%,145.00%,39,25.80%,44.40%,158,-5.40%,6.80%,92,-21,-38,96.10%,-2.50%,-0.10%
"Dover, NH",Sep-12,$215K,-2.30%,5.40%,34,-30.60%,3.00%,28,-28.20%,21.70%,154,-2.50%,10.80%,134,42,33,95.10%,-0.90%,-0.80%
"Dover, NH",Oct-12,$197K,-8.40%,-10.90%,32,-5.90%,18.50%,36,28.60%,-18.20%,154,0.00%,0.00%,135,1,16,97.10%,2.00%,0.20%
"Dover, NH",Nov-12,$238K,20.90%,33.00%,27,-15.60%,58.80%,30,-16.70%,20.00%,161,4.50%,-1.20%,138,3,16,97.50%,0.40%,0.20%
"Dover, NH",Dec-12,$187K,-21.50%,-7.40%,33,22.20%,-13.20%,12,-60.00%,9.10%,139,-13.70%,2.20%,141,3,-1,96.30%,-1.30%,0.30%
"Dover, NH",Jan-13,$202K,8.00%,2.50%,30,-9.10%,20.00%,33,175.00%,17.90%,140,0.70%,-1.40%,141,0,-18,97.30%,1.00%,-0.30%
"Dover, NH",Feb-13,$162K,-19.80%,11.70%,19,-36.70%,-34.50%,39,18.20%,-13.30%,159,13.60%,1.90%,146,5,6,95.20%,-2.10%,2.90%
"Dover, NH",Mar-13,$165K,1.70%,-18.60%,28,47.40%,-6.70%,49,25.60%,16.70%,177,11.30%,4.10%,69,-77,-75,95.30%,0.20%,-1.70%
"Dover, NH",Apr-13,$220K,33.60%,1.90%,50,78.60%,100.00%,40,-18.40%,25.00%,168,-5.10%,-2.90%,88,19,-21,97.10%,1.80%,0.60%
"Dover, NH",May-13,$234K,6.10%,3.80%,46,-8.00%,4.50%,54,35.00%,20.00%,178,6.00%,1.70%,83,-5,-31,97.00%,-0.20%,-0.20%
"Dover, NH",Jun-13,$235K,0.60%,11.40%,42,-8.70%,13.50%,39,-27.80%,2.60%,175,-1.70%,-2.20%,92,9,-58,98.20%,1.20%,0.10%
"Dover, NH",Jul-13,$252K,7.20%,-0.20%,41,-2.40%,5.10%,30,-23.10%,-3.20%,163,-6.90%,-2.40%,76,-16,-37,99.00%,0.80%,0.50%
"Dover, NH",Aug-13,$253K,0.50%,15.20%,47,14.60%,-4.10%,35,16.70%,-10.30%,155,-4.90%,-1.90%,92,16,0,97.90%,-1.10%,1.90%
"Dover, NH",Sep-13,$240K,-5.40%,11.50%,38,-19.10%,11.80%,25,-28.60%,-10.70%,135,-12.90%,-12.30%,109,17,-25,97.70%,-0.20%,2.60%
"Dover, NH",Oct-13,$198K,-17.40%,0.50%,37,-2.60%,15.60%,31,24.00%,-13.90%,125,-7.40%,-18.80%,98,-11,-37,96.60%,-1.10%,-0.50%
"Dover, NH",Nov-13,$315K,59.10%,32.30%,29,-21.60%,7.40%,24,-22.60%,-20.00%,122,-2.40%,-24.20%,119,21,-19,96.90%,0.30%,-0.60%
"Dover, NH",Dec-13,$255K,-19.10%,36.30%,27,-6.90%,-18.20%,16,-33.30%,33.30%,115,-5.70%,-17.30%,95,-24,-46,96.10%,-0.80%,-0.20%
"Dover, NH",Jan-14,$211K,-17.20%,4.50%,21,-22.20%,-30.00%,28,75.00%,-15.20%,118,2.60%,-15.70%,110,15,-31,97.70%,1.60%,0.40%
"Dover, NH",Feb-14,$261K,23.60%,61.00%,16,-23.80%,-15.80%,28,0.00%,-28.20%,127,7.60%,-20.10%,87,-23,-59,95.60%,-2.10%,0.40%
"Dover, NH",Mar-14,$221K,-15.50%,33.90%,18,12.50%,-35.70%,49,75.00%,0.00%,149,17.30%,-15.80%,136,49,67,96.10%,0.50%,0.70%
"Dover, NH",Apr-14,$230K,4.30%,4.50%,33,83.30%,-34.00%,47,-4.10%,17.50%,165,10.70%,-1.80%,73,-63,-15,96.90%,0.80%,-0.30%
"Dover, NH",May-14,$258K,12.20%,10.50%,52,57.60%,13.00%,67,42.60%,24.10%,183,10.90%,2.80%,86,13,3,96.60%,-0.20%,-0.30%
"Dover, NH",Jun-14,$250K,-3.10%,6.40%,59,13.50%,40.50%,46,-31.30%,17.90%,175,-4.40%,0.00%,95,9,3,97.80%,1.20%,-0.40%
"Dover, NH",Jul-14,$256K,2.40%,1.60%,41,-30.50%,0.00%,54,17.40%,80.00%,188,7.40%,15.30%,77,-18,1,98.10%,0.30%,-0.90%
"Dover, NH",Aug-14,$225K,-12.10%,-11.20%,51,24.40%,8.50%,61,13.00%,74.30%,199,5.90%,28.40%,71,-6,-21,97.10%,-1.10%,-0.90%
"Dover, NH",Sep-14,$225K,0.00%,-6.20%,29,-43.10%,-23.70%,39,-36.10%,56.00%,210,5.50%,55.60%,85,14,-24,97.90%,0.80%,0.20%
"Dover, NH",Oct-14,$231K,2.60%,16.60%,49,69.00%,32.40%,27,-30.80%,-12.90%,187,-11.00%,49.60%,110,25,12,97.70%,-0.20%,1.10%
"Dover, NH",Nov-14,$220K,-4.70%,-30.20%,33,-32.70%,13.80%,33,22.20%,37.50%,185,-1.10%,51.60%,108,-2,-11,95.40%,-2.40%,-1.60%
"Dover, NH",Dec-14,$266K,20.90%,4.30%,31,-6.10%,14.80%,18,-45.50%,12.50%,172,-7.00%,49.60%,136,28,41,96.60%,1.20%,0.50%
"Dover, NH",Jan-15,$199K,-25.20%,-5.70%,21,-32.30%,0.00%,39,116.70%,39.30%,187,8.70%,58.50%,125,-11,15,96.80%,0.30%,-0.80%
"Dover, NH",Feb-15,$242K,21.60%,-7.20%,18,-14.30%,12.50%,29,-25.60%,3.60%,178,-4.80%,40.20%,112,-13,25,95.10%,-1.70%,-0.50%
"Dover, NH",Mar-15,$238K,-1.80%,7.70%,28,55.60%,55.60%,51,75.90%,4.10%,178,0.00%,19.50%,69,-43,-67,98.20%,3.10%,2.10%
"Dover, NH",Apr-15,$257K,8.20%,11.70%,37,32.10%,12.10%,80,56.90%,70.20%,207,16.30%,25.50%,112,43,39,99.40%,1.20%,2.60%
"Dover, NH",May-15,$250K,-2.70%,-3.10%,37,0.00%,-28.80%,90,12.50%,34.30%,238,15.00%,30.10%,92,-20,6,98.70%,-0.80%,2.10%
"Dover, NH",Jun-15,$261K,4.20%,4.20%,66,78.40%,11.90%,72,-20.00%,56.50%,239,0.40%,36.60%,72,-20,-23,99.20%,0.60%,1.40%
"Dover, NH",Jul-15,$230K,-11.70%,-10.20%,49,-25.80%,19.50%,42,-41.70%,-22.20%,219,-8.40%,16.50%,59,-13,-18,97.20%,-2.10%,-0.90%
"Dover, NH",Aug-15,$251K,9.10%,11.60%,50,2.00%,-2.00%,68,61.90%,11.50%,227,3.70%,14.10%,74,15,3,98.10%,1.00%,1.10%
"Dover, NH",Sep-15,$282K,12.40%,25.30%,49,-2.00%,69.00%,56,-17.60%,43.60%,226,-0.40%,7.60%,89,15,4,99.60%,1.50%,1.70%
"Dover, NH",Oct-15,$225K,-20.20%,-2.60%,37,-24.50%,-24.50%,43,-23.20%,59.30%,212,-6.20%,13.40%,80,-9,-30,96.20%,-3.40%,-1.50%
"Dover, NH",Nov-15,$255K,13.60%,16.10%,36,-2.70%,9.10%,30,-30.20%,-9.10%,193,-9.00%,4.30%,70,-10,-38,97.30%,1.00%,1.90%
"Dover, NH",Dec-15,$223K,-12.90%,-16.40%,40,11.10%,29.00%,18,-40.00%,0.00%,163,-15.50%,-5.20%,76,6,-60,97.90%,0.60%,1.30%
"Dover, NH",Jan-16,$221K,-0.70%,11.10%,27,-32.50%,28.60%,29,61.10%,-25.60%,147,-9.80%,-21.40%,131,55,6,97.80%,-0.10%,0.90%
"Dover, NH",Feb-16,$235K,6.10%,-3.00%,21,-22.20%,16.70%,40,37.90%,37.90%,161,9.50%,-9.60%,133,2,21,96.80%,-1.00%,1.70%
"Dover, NH",Mar-16,$225K,-4.10%,-5.30%,26,23.80%,-7.10%,76,90.00%,49.00%,199,23.60%,11.80%,83,-50,14,97.70%,1.00%,-0.50%
"Dover, NH",Apr-16,$236K,4.90%,-8.20%,45,73.10%,21.60%,82,7.90%,2.50%,213,7.00%,2.90%,95,12,-17,98.10%,0.40%,-1.30%
"Dover, NH",May-16,$229K,-2.80%,-8.20%,70,55.60%,89.20%,58,-29.30%,-35.60%,192,-9.90%,-19.30%,60,-35,-32,98.30%,0.10%,-0.40%
"Dover, NH",Jun-16,$274K,19.40%,5.10%,53,-24.30%,-19.70%,68,17.20%,-5.60%,208,8.30%,-13.00%,75,15,3,97.80%,-0.50%,-1.50%
"Dover, NH",Jul-16,$249K,-9.30%,8.10%,53,0.00%,8.20%,57,-16.20%,35.70%,201,-3.40%,-8.20%,56,-19,-3,97.90%,0.10%,0.70%
"Dover, NH",Aug-16,$293K,17.90%,16.80%,59,11.30%,18.00%,78,36.80%,14.70%,198,-1.50%,-12.80%,68,12,-6,99.00%,1.10%,0.80%
"Dover, NH",Sep-16,$244K,-16.70%,-13.50%,49,-16.90%,0.00%,44,-43.60%,-21.40%,184,-7.10%,-18.60%,74,6,-15,98.50%,-0.50%,-1.10%
"Dover, NH",Oct-16,$242K,-0.80%,7.60%,50,2.00%,35.10%,24,-45.50%,-44.20%,156,-15.20%,-26.40%,72,-2,-8,98.40%,0.00%,2.20%
"Dover, NH",Nov-16,$280K,15.70%,9.60%,37,-26.00%,2.80%,39,62.50%,30.00%,139,-10.90%,-28.00%,76,4,6,98.40%,0.00%,1.10%
"Dover, NH",Dec-16,$293K,4.60%,31.70%,34,-8.10%,-15.00%,26,-33.30%,44.40%,126,-9.40%,-22.70%,91,15,15,99.20%,0.80%,1.30%
"Dover, NH",Jan-17,$251K,-14.20%,13.70%,30,-11.80%,11.10%,36,38.50%,24.10%,117,-7.10%,-20.40%,89,-2,-42,97.00%,-2.20%,-0.70%
"Dover, NH",Feb-17,$237K,-5.70%,1.10%,32,6.70%,52.40%,28,-22.20%,-30.00%,115,-1.70%,-28.60%,71,-18,-62,98.30%,1.30%,1.50%
"Dover, NH",Mar-17,$270K,14.00%,20.10%,31,-3.10%,19.20%,72,157.10%,-5.30%,147,27.80%,-26.10%,66,-5,-17,101.30%,3.00%,3.50%
"Dover, NH",Apr-17,$232K,-14.10%,-1.70%,29,-6.50%,-35.60%,54,-25.00%,-34.10%,148,0.70%,-30.50%,55,-11,-40,98.50%,-2.70%,0.40%
"Dover, NH",May-17,$281K,21.10%,22.40%,50,72.40%,-28.60%,82,51.90%,41.40%,169,14.20%,-12.00%,51,-4,-9,98.20%,-0.30%,0.00%
"Dover, NH",Jun-17,$295K,5.00%,7.70%,55,10.00%,3.80%,66,-19.50%,-2.90%,178,5.30%,-14.40%,52,1,-23,99.00%,0.80%,1.20%
"Dover, NH",Jul-17,$275K,-6.80%,10.60%,53,-3.60%,0.00%,49,-25.80%,-14.00%,176,-1.10%,-12.40%,64,12,8,99.40%,0.40%,1.50%
"Dover, NH",Aug-17,$264K,-4.00%,-9.90%,47,-11.30%,-20.30%,53,8.20%,-32.10%,168,-4.50%,-15.20%,62,-2,-6,99.10%,-0.30%,0.10%
"Dover, NH",Sep-17,$288K,8.90%,17.80%,42,-10.60%,-14.30%,52,-1.90%,18.20%,166,-1.20%,-9.80%,66,4,-8,101.80%,2.70%,3.30%
"Dover, NH",Oct-17,$287K,-0.20%,18.60%,48,14.30%,-4.00%,50,-3.80%,108.30%,163,-1.80%,4.50%,47,-19,-25,98.80%,-3.00%,0.40%
"Dover, NH",Nov-17,$272K,-5.10%,-2.70%,50,4.20%,35.10%,36,-28.00%,-7.70%,143,-12.30%,2.90%,61,14,-15,99.60%,0.80%,1.20%
"Dover, NH",Dec-17,$340K,24.80%,16.00%,32,-36.00%,-5.90%,14,-61.10%,-46.20%,115,-19.60%,-8.70%,63,2,-28,99.10%,-0.50%,-0.10%
"Dover, NH",Jan-18,$310K,-8.80%,23.30%,35,9.40%,16.70%,42,200.00%,16.70%,107,-7.00%,-8.50%,68,5,-21,98.40%,-0.70%,1.40%
"Dover, NH",Feb-18,$317K,2.30%,33.80%,19,-45.70%,-40.60%,49,16.70%,75.00%,129,20.60%,12.20%,65,-3,-6,100.20%,1.70%,1.90%
"Dover, NH",Mar-18,$317K,0.10%,17.50%,42,121.10%,35.50%,55,12.20%,-23.60%,122,-5.40%,-17.00%,73,8,7,98.80%,-1.30%,-2.40%
"Dover, NH",Apr-18,$336K,5.80%,44.80%,46,9.50%,58.60%,61,10.90%,13.00%,125,2.50%,-15.50%,68,-5,13,99.00%,0.20%,0.50%
"Dover, NH",May-18,$303K,-9.90%,7.70%,52,13.00%,4.00%,74,21.30%,-9.80%,133,6.40%,-21.30%,49,-19,-2,98.50%,-0.60%,0.20%
"Dover, NH",Jun-18,$301K,-0.50%,2.00%,60,15.40%,9.10%,71,-4.10%,7.60%,151,13.50%,-15.20%,30,-19,-22,100.10%,1.70%,1.10%
"Dover, NH",Jul-18,$316K,4.80%,14.70%,64,6.70%,20.80%,73,2.80%,49.00%,166,9.90%,-5.70%,46,16,-18,99.00%,-1.10%,-0.40%
"Dover, NH",Aug-18,$304K,-3.80%,15.00%,52,-18.80%,10.60%,70,-4.10%,32.10%,166,0.00%,-1.20%,55,9,-7,98.80%,-0.20%,-0.30%
"Dover, NH",Sep-18,$318K,4.70%,10.60%,49,-5.80%,16.70%,53,-24.30%,1.90%,166,0.00%,0.00%,54,-1,-12,99.70%,1.00%,-2.10%
"Dover, NH",Oct-18,$282K,-11.40%,-1.90%,55,12.20%,14.60%,39,-26.40%,-22.00%,140,-15.70%,-14.10%,61,7,14,98.10%,-1.60%,-0.70%
"Dover, NH",Nov-18,$279K,-0.80%,2.50%,40,-27.30%,-20.00%,35,-10.30%,-2.80%,124,-11.40%,-13.30%,69,8,8,97.30%,-0.80%,-2.30%
"Dover, NH",Dec-18,$316K,13.10%,-7.00%,32,-20.00%,0.00%,18,-48.60%,28.60%,103,-16.90%,-10.40%,62,-7,-1,99.00%,1.60%,-0.20%
"Dover, NH",Jan-19,$325K,2.80%,4.80%,20,-37.50%,-42.90%,28,55.60%,-33.30%,102,-1.00%,-4.70%,96,34,28,99.00%,0.10%,0.60%
"Dover, NH",Feb-19,$326K,0.40%,2.90%,26,30.00%,36.80%,36,28.60%,-26.50%,98,-3.90%,-24.00%,92,-4,27,97.10%,-1.90%,-3.10%
"Dover, NH",Mar-19,$315K,-3.50%,-0.80%,45,73.10%,7.10%,46,27.80%,-16.40%,93,-5.10%,-23.80%,58,-34,-15,98.30%,1.20%,-0.60%
"Dover, NH",Apr-19,$286K,-9.20%,-14.80%,30,-33.30%,-34.80%,70,52.20%,14.80%,116,24.70%,-7.20%,57,-1,-11,98.20%,-0.10%,-0.90%
"Dover, NH",May-19,$349K,21.80%,15.20%,50,66.70%,-3.80%,62,-11.40%,-16.20%,133,14.70%,0.00%,32,-25,-17,99.50%,1.30%,1.00%
"Dover, NH",Jun-19,$305K,-12.50%,1.30%,43,-14.00%,-28.30%,66,6.50%,-7.00%,137,3.00%,-9.30%,46,14,16,99.90%,0.40%,-0.20%
"Dover, NH",Jul-19,$310K,1.60%,-1.70%,69,60.50%,7.80%,63,-4.50%,-13.70%,136,-0.70%,-18.10%,44,-2,-2,99.20%,-0.70%,0.20%
"Dover, NH",Aug-19,$308K,-0.80%,1.30%,44,-36.20%,-15.40%,59,-6.30%,-15.70%,152,11.80%,-8.40%,46,2,-9,98.80%,-0.50%,0.00%
"Dover, NH",Sep-19,$331K,7.60%,4.10%,49,11.40%,0.00%,68,15.30%,28.30%,164,7.90%,-1.20%,67,21,13,98.60%,-0.20%,-1.10%
"Dover, NH",Oct-19,$318K,-4.10%,12.70%,46,-6.10%,-16.40%,41,-39.70%,5.10%,130,-20.70%,-7.10%,61,-6,0,99.20%,0.60%,1.10%
"Dover, NH",Nov-19,$303K,-4.70%,8.30%,50,8.70%,25.00%,32,-22.00%,-8.60%,109,-16.20%,-12.10%,61,0,-8,97.50%,-1.70%,0.20%
"Dover, NH",Dec-19,$267K,-11.90%,-15.70%,40,-20.00%,25.00%,20,-37.50%,11.10%,94,-13.80%,-8.70%,50,-11,-12,98.30%,0.70%,-0.70%
"Dover, NH",Jan-20,$325K,22.00%,0.00%,25,-37.50%,25.00%,38,90.00%,35.70%,90,-4.30%,-11.80%,59,9,-37,98.30%,0.10%,-0.70%
"Dover, NH",Feb-20,$290K,-10.80%,-11.10%,27,8.00%,3.80%,32,-15.80%,-11.10%,83,-7.80%,-15.30%,52,-7,-40,98.50%,0.20%,1.40%
"Dover, NH",Mar-20,$355K,22.40%,12.70%,41,51.90%,-8.90%,53,65.60%,15.20%,88,6.00%,-5.40%,48,-4,-10,99.30%,0.80%,1.00%
"Dover, NH",Apr-20,$340K,-4.20%,18.80%,45,9.80%,50.00%,41,-22.60%,-41.40%,90,2.30%,-22.40%,43,-5,-14,98.90%,-0.50%,0.70%
"Dover, NH",May-20,$330K,-3.00%,-5.30%,35,-22.20%,-30.00%,65,58.50%,4.80%,109,21.10%,-18.00%,45,2,13,99.20%,0.40%,-0.20%
"Dover, NH",Jun-20,$374K,13.40%,22.60%,54,54.30%,25.60%,57,-12.30%,-13.60%,93,-14.70%,-32.10%,45,0,-1,99.90%,0.70%,0.00%
"Dover, NH",Jul-20,$335K,-10.40%,8.10%,59,9.30%,-14.50%,71,24.60%,12.70%,104,11.80%,-23.50%,48,3,4,99.70%,-0.20%,0.50%
"Dover, NH",Aug-20,$350K,4.40%,13.80%,59,0.00%,34.10%,67,-5.60%,13.60%,111,6.70%,-27.00%,43,-5,-3,100.00%,0.30%,1.20%
"Dover, NH",Sep-20,$303K,-13.50%,-8.60%,60,1.70%,22.40%,44,-34.30%,-35.30%,94,-15.30%,-42.70%,44,1,-23,100.70%,0.60%,2.00%
"Dover, NH",Oct-20,$315K,4.10%,-0.80%,50,-16.70%,8.70%,55,25.00%,34.10%,88,-6.40%,-32.30%,54,10,-7,99.70%,-1.00%,0.50%
"Dover, NH",Nov-20,$360K,14.30%,19.00%,53,6.00%,6.00%,48,-12.70%,50.00%,79,-10.20%,-27.50%,41,-13,-20,101.10%,1.40%,3.60%
"Dover, NH",Dec-20,$370K,2.60%,38.60%,54,1.90%,35.00%,29,-39.60%,45.00%,65,-17.70%,-30.90%,24,-17,-26,100.90%,-0.10%,2.70%
"Dover, NH",Jan-21,$332K,-10.10%,2.20%,34,-37.00%,36.00%,31,6.90%,-18.40%,64,-1.50%,-28.90%,58,34,-1,99.40%,-1.50%,1.10%
"Dover, NH",Feb-21,$311K,-6.30%,7.20%,36,5.90%,33.30%,40,29.00%,25.00%,50,-21.90%,-39.80%,50,-8,-2,101.60%,2.20%,3.10%
"Dover, NH",Mar-21,$375K,20.60%,5.60%,27,-25.00%,-34.10%,61,52.50%,15.10%,66,32.00%,-25.00%,35,-15,-13,100.40%,-1.20%,1.10%
"Dover, NH",Apr-21,$350K,-6.50%,3.10%,42,55.60%,-6.70%,57,-6.60%,39.00%,72,9.10%,-20.00%,6,-29,-37,104.20%,3.70%,5.30%
"Dover, NH",May-21,$406K,15.80%,23.10%,48,14.30%,37.10%,47,-17.50%,-27.70%,61,-15.30%,-44.00%,21,15,-24,102.60%,-1.60%,3.40%
"Dover, NH",Jun-21,$379K,-6.80%,1.20%,54,12.50%,0.00%,79,68.10%,38.60%,91,49.20%,-2.20%,13,-8,-32,103.10%,0.50%,3.20%
"Dover, NH",Jul-21,$395K,4.40%,17.90%,49,-9.30%,-16.90%,70,-11.40%,-1.40%,97,6.60%,-6.70%,35,22,-13,102.40%,-0.70%,2.70%
"Dover, NH",Aug-21,$375K,-5.10%,7.20%,61,24.50%,3.40%,47,-32.90%,-29.90%,88,-9.30%,-20.70%,25,-10,-18,101.60%,-0.80%,1.60%
